date,上市公司市价总值(元),上市公司数,上市公司流通市值(元),中小板指─最高,平均市盈率(倍),总发行股本(股),总成交笔数,总成交股数,总成交金额(元),总流通股本(股),收市,新上市公司数,最低
2011-07-07,3493851008040.0,595.0,1795399569412.0,6124.49,37.8,179831466948.0,2621657.0,2495624777.0,46614452191.0,100343444109.0,6056.59,3.0,6028.32
2011-07-08,3483878822429.0,595.0,1792878815043.0,6066.67,37.69,179831466948.0,1749125.0,1746650421.0,31034692032.0,100470539185.0,6039.1,0.0,5999.11
2011-07-11,3515411111068.0,595.0,1809837264341.0,6105.67,38.03,179831466948.0,1702941.0,1789195670.0,32230811634.0,100514043185.0,6095.03,0.0,5997.13
2011-07-12,3468175103833.0,595.0,1785420659314.0,6080.03,37.53,179831466948.0,2060611.0,2039359946.0,36904991701.0,100534302297.0,6026.19,0.0,6024.97
2011-07-13,3535843921497.0,595.0,1819934310572.0,6121.87,38.26,179979226606.0,1939488.0,1994738869.0,36959992924.0,100658398368.0,6121.5,0.0,6023.62
2011-07-14,3565801710597.0,595.0,1831722652212.0,6144.79,38.58,179981838856.0,2402534.0,2390372746.0,44808290799.0,100657345178.0,6138.66,0.0,6081.1
2011-07-15,3612103584252.0,598.0,1848596830136.0,6177.97,38.95,180760838856.0,2746696.0,2615084800.0,49855574039.0,100826995833.0,6177.97,3.0,6106.97
2011-07-18,3620045619216.0,598.0,1861218291844.0,6232.78,39.04,180781778856.0,2280456.0,2355565467.0,44905075987.0,101331089031.0,6197.9,0.0,6182.18
2011-07-19,3566628026851.0,598.0,1837157140977.0,6170.03,38.47,180781778856.0,2031360.0,2009526899.0,37730130502.0,101332756843.0,6129.08,0.0,6111.92
2011-07-20,3579192438086.0,598.0,1842706903608.0,6176.35,38.61,180798788856.0,1870187.0,1852353266.0,33232692040.0,101416557572.0,6122.27,0.0,6059.1
2011-07-21,3537488034835.0,598.0,1820341801487.0,6131.48,38.16,180904537824.0,1695148.0,1656378404.0,29599761366.0,101395695384.0,6055.64,0.0,6053.11
2011-07-22,3555226183897.0,598.0,1829684741175.0,6105.32,38.34,180934694424.0,1556983.0,1587366848.0,28829487294.0,101458935310.0,6082.83,0.0,6060.67
2011-07-25,3417676137206.0,598.0,1761873899404.0,6053.54,36.86,181020009924.0,2029729.0,2018090801.0,35505799985.0,101648805673.0,5855.55,0.0,5828.11
2011-07-26,3435243817383.0,598.0,1767976040255.0,5873.06,37.05,181036240768.0,1370675.0,1379157753.0,24846086605.0,101521856694.0,5873.06,0.0,5802.92
2011-07-27,3502830014005.0,598.0,1801764935757.0,5973.0,37.78,181036240768.0,1643315.0,1636933831.0,30566518038.0,101642770822.0,5965.62,0.0,5821.82
2011-07-28,3531579544724.0,601.0,1805204406172.0,5955.54,37.86,181822640768.0,1909946.0,1671228607.0,32812696629.0,101850996999.0,5948.31,3.0,5892.69
2011-07-29,3500925063579.0,601.0,1788715541108.0,5973.27,37.53,181822640768.0,1662155.0,1575658112.0,29869369640.0,101930626628.0,5878.68,0.0,5856.77
2011-08-01,3512859266125.0,601.0,1793541696026.0,5905.4,37.66,181822640768.0,1434708.0,1339610617.0,26516684362.0,101931636336.0,5880.73,0.0,5831.08
2011-08-02,3504980030147.0,601.0,1786460947185.0,5855.27,37.58,181822592018.0,1705641.0,1595218676.0,30425555402.0,101962051982.0,5852.12,0.0,5770.2
2011-08-03,3527887242938.0,601.0,1798920633648.0,5904.74,37.83,181822592018.0,1643422.0,1576474799.0,30607296809.0,102028765028.0,5888.84,0.0,5786.47
2011-08-04,3538643076964.0,601.0,1806736869379.0,5941.59,37.94,181822592018.0,1627119.0,1558831148.0,29270115515.0,102040464028.0,5920.94,0.0,5893.45
2011-08-05,3480977979260.0,603.0,1775952937628.0,5876.83,37.27,182016092018.0,1874509.0,1759758874.0,33540076124.0,102079264028.0,5837.37,2.0,5718.35
2011-08-08,3325174434626.0,603.0,1699401264796.0,5808.53,35.6,182016092018.0,2213122.0,2159889811.0,39892703222.0,102287105324.0,5628.94,0.0,5498.1
2011-08-09,3324384856502.0,603.0,1699777593738.0,5659.84,35.6,182039372177.0,2023404.0,2069991146.0,36727776407.0,102325764062.0,5634.22,0.0,5395.89
2011-08-10,3383277943315.0,605.0,1730815469361.0,5773.35,36.12,182348781994.0,2140717.0,2087454303.0,39044786353.0,102577042673.0,5714.77,2.0,5704.27
2011-08-11,3443838266339.0,605.0,1761388392245.0,5810.72,36.76,182348781994.0,1968057.0,1991488322.0,36595392056.0,102637197610.0,5810.72,0.0,5608.14
2011-08-12,3485759788546.0,605.0,1779875375947.0,5893.57,37.21,182428193758.0,2035378.0,2048575076.0,38945044320.0,102635736928.0,5858.94,0.0,5837.34
2011-08-15,3544286893573.0,607.0,1814817752363.0,5921.01,37.77,182746846296.0,2024087.0,1967134528.0,37282075320.0,103157670532.0,5920.43,2.0,5865.36
2011-08-16,3520798579869.0,607.0,1802999376727.0,5927.44,37.52,182875996296.0,1930198.0,1860387605.0,35336241080.0,103215142055.0,5875.99,0.0,5855.09
2011-08-17,3512224168401.0,607.0,1796081979196.0,5895.75,37.43,182875996296.0,1635892.0,1600499239.0,29398938657.0,103213191117.0,5838.81,0.0,5832.5
2011-08-18,3444588574967.0,607.0,1769145158272.0,5841.35,36.71,182875996296.0,1668379.0,1560056540.0,29452427428.0,103855305429.0,5720.18,0.0,5717.94
2011-08-19,3421337373261.0,607.0,1756899969840.0,5689.97,36.47,182875996296.0,1479481.0,1397433804.0,25237162559.0,103855304154.0,5689.69,0.0,5612.57
2011-08-22,3393961094779.0,607.0,1742057128899.0,5736.12,36.17,182928006186.0,1375489.0,1333483630.0,23846326253.0,103864424154.0,5617.22,0.0,5599.94
2011-08-23,3452913358690.0,607.0,1769659016221.0,5687.86,36.82,182928006186.0,1506067.0,1464081934.0,26843538580.0,103954154654.0,5687.86,0.0,5619.12
2011-08-24,3462050715139.0,607.0,1773667486389.0,5755.01,36.92,182988006186.0,1827891.0,1726092062.0,32102878092.0,103969149654.0,5696.19,0.0,5687.56
2011-08-25,3514901628417.0,607.0,1804267391749.0,5802.38,37.48,183120337036.0,1788257.0,1788607013.0,31390118174.0,104045434482.0,5800.12,0.0,5686.84
2011-08-26,3526975140860.0,607.0,1809464463851.0,5816.54,37.61,183209837036.0,1695118.0,1654310802.0,29991228477.0,104076952406.0,5803.5,0.0,5768.36
2011-08-29,3502357918894.0,607.0,1826560803906.0,5785.3,37.35,183209837036.0,1656601.0,1602207693.0,29410526809.0,105001694741.0,5759.71,0.0,5737.76
2011-08-30,3483838245243.0,610.0,1812533405580.0,5825.81,37.04,183896837036.0,1976685.0,1716653050.0,32011432367.0,105137734333.0,5710.71,3.0,5707.73
2011-08-31,3457033809260.0,610.0,1800235265342.0,5730.18,36.75,183896837036.0,1475751.0,1334587406.0,24254498253.0,105141077158.0,5675.07,0.0,5630.96
2011-09-01,3435243785074.0,610.0,1790147934740.0,5708.09,36.52,184174501227.0,1307029.0,1220062903.0,21532019840.0,105234155045.0,5640.47,0.0,5622.89
2011-09-02,3398362655838.0,610.0,1771373719221.0,5648.55,36.13,184174501227.0,1274712.0,1156689259.0,19799071685.0,105284949789.0,5585.16,0.0,5556.07
2011-09-05,3320024666324.0,610.0,1732304997531.0,5542.77,35.3,184174501227.0,1157027.0,1074250003.0,18504228377.0,105314398289.0,5477.71,0.0,5476.93
2011-09-06,3287479682919.0,610.0,1715394863553.0,5475.96,34.95,184174501227.0,1032253.0,980779604.0,16917714393.0,105314398289.0,5405.07,0.0,5385.35
2011-09-07,3367810336313.0,610.0,1756081096917.0,5515.36,35.8,184174501227.0,1284354.0,1292416551.0,21322627889.0,105314397464.0,5514.41,0.0,5414.9
2011-09-08,3336509931159.0,610.0,1746742652532.0,5554.23,35.47,184175463727.0,1297975.0,1248047678.0,20815213599.0,105531936475.0,5489.87,0.0,5489.87
2011-09-09,3322710380273.0,612.0,1735340833879.0,5539.96,35.25,184919968110.0,1223222.0,1095556521.0,18687642983.0,105990926404.0,5441.76,2.0,5430.17
2011-09-13,3263998162118.0,612.0,1707154486741.0,5371.95,34.62,185071688110.0,1125230.0,1076359026.0,17646030813.0,106233389463.0,5352.67,0.0,5316.86
2011-09-14,3296095495633.0,612.0,1724327423853.0,5396.23,34.96,185241688110.0,1255909.0,1198170221.0,19620848619.0,106284675079.0,5396.23,0.0,5270.92
2011-09-15,3307573765910.0,612.0,1732411429271.0,5457.25,35.08,185241688110.0,1319738.0,1259665866.0,21006613191.0,106391590189.0,5415.62,0.0,5398.73
2011-09-16,3305118242159.0,612.0,1732256236665.0,5461.84,35.05,185321788110.0,1212138.0,1156156858.0,19274802345.0,106412241164.0,5409.37,0.0,5403.94
2011-09-19,3236179087547.0,612.0,1699466963573.0,5391.3,34.32,185568547233.0,1137648.0,1045895624.0,17015209902.0,106564536452.0,5296.34,0.0,5292.99
2011-09-20,3256323986184.0,615.0,1706474595059.0,5317.11,34.47,186220330477.0,1297613.0,1150513762.0,18254756449.0,106659514867.0,5296.36,3.0,5230.93
2011-09-21,3349258958021.0,615.0,1759313622202.0,5448.13,35.45,186434687077.0,1780470.0,1880190105.0,29772838111.0,107025439053.0,5446.68,0.0,5275.11
2011-09-22,3259287631867.0,615.0,1712740486714.0,5440.72,34.5,186434687077.0,1688134.0,1645097092.0,26007120401.0,107149806881.0,5298.78,0.0,5295.96
2011-09-23,3227448845432.0,615.0,1695305747092.0,5262.62,34.16,186886127077.0,1394343.0,1391888666.0,21523456577.0,107420786616.0,5254.57,0.0,5169.93
2011-09-26,3179340455706.0,615.0,1670531016668.0,5276.5,33.65,187395516909.0,1229129.0,1192961417.0,18734804968.0,107800641315.0,5159.55,0.0,5150.79
2011-09-27,3185323622365.0,615.0,1672803947154.0,5215.91,33.71,187560726909.0,1186291.0,1182514925.0,18717865030.0,107858257372.0,5179.29,0.0,5123.82
2011-09-28,3134283174703.0,615.0,1647695437933.0,5221.39,33.18,187877178880.0,1256390.0,1248051530.0,19135322440.0,108087337502.0,5109.43,0.0,5087.59
2011-09-29,3050535447505.0,618.0,1601548015845.0,5078.59,32.25,188203878880.0,1371990.0,1292833721.0,18922739206.0,108199441686.0,4996.65,3.0,4980.69
2011-09-30,3045461724749.0,618.0,1600773773314.0,5029.13,32.2,188263078880.0,946563.0,946223471.0,13581692381.0,108370578439.0,4990.43,0.0,4950.36
2011-10-10,3028831434361.0,618.0,1593317614816.0,5025.08,32.02,188336578880.0,799812.0,815955317.0,11769340155.0,108465485070.0,4951.19,0.0,4939.86
2011-10-11,3017657021199.0,618.0,1586033247025.0,5092.38,31.9,188816578880.0,1150047.0,1211889538.0,17943588648.0,108571959820.0,4923.48,0.0,4877.2
2011-10-12,3123120204747.0,618.0,1641677190611.0,5094.46,33.01,188816578880.0,1475414.0,1614443678.0,23660379090.0,108624508096.0,5094.11,0.0,4866.73
2011-10-13,3173522838229.0,619.0,1665208507247.0,5181.8,33.47,188977442880.0,1724384.0,1787843933.0,27527024986.0,108657805075.0,5154.53,1.0,5072.02
2011-10-14,3162953284575.0,619.0,1658418737576.0,5153.28,33.36,188977442880.0,1317698.0,1316499521.0,20480196158.0,108658942592.0,5125.46,0.0,5079.67
2011-10-17,3188372849855.0,619.0,1671831762435.0,5186.48,33.63,188989622880.0,1418509.0,1448722723.0,23687470963.0,108785046792.0,5158.32,0.0,5126.32
2011-10-18,3109406931782.0,620.0,1630041247491.0,5136.56,32.77,189267193548.0,1619609.0,1560784031.0,24914252226.0,108874863124.0,5029.77,1.0,5024.32
2011-10-19,3092193751352.0,620.0,1621376910540.0,5057.27,32.59,189267193548.0,1290220.0,1291708313.0,19988409798.0,108909421571.0,4986.51,0.0,4977.22
2011-10-20,3002800664705.0,620.0,1574766948248.0,4960.76,31.64,189267193548.0,1412858.0,1398668196.0,20900450796.0,108909290896.0,4845.76,0.0,4808.28
2011-10-21,2951628237183.0,620.0,1548852624062.0,4847.11,31.11,189267193548.0,1088044.0,1092301743.0,15869544205.0,108999947986.0,4761.56,0.0,4757.8
2011-10-24,3000610728366.0,620.0,1574128981500.0,4855.15,31.63,189267193548.0,1369051.0,1472977959.0,20951243557.0,109006327718.0,4853.11,0.0,4697.89
2011-10-25,3080945132777.0,620.0,1620579022750.0,4998.42,32.47,189267193548.0,1805337.0,1938969939.0,28867526718.0,109106201095.0,4991.3,0.0,4839.51
2011-10-26,3105328515963.0,620.0,1633817818840.0,5081.05,32.73,189267193548.0,1902974.0,2112075210.0,32047843142.0,109115817844.0,5030.46,0.0,4953.75
2011-10-27,3105309674432.0,620.0,1630158592501.0,5090.2,32.73,189267193548.0,1690049.0,1808707208.0,27910449987.0,108865641620.0,5034.19,0.0,5015.65
2011-10-28,3174154460108.0,622.0,1667551857986.0,5145.21,33.39,189457193548.0,2084421.0,2243093923.0,35014554650.0,108982827971.0,5139.69,2.0,5072.96
2011-10-31,3199923757115.0,622.0,1678670369971.0,5167.78,33.66,189461158548.0,1964813.0,2138275982.0,34540258833.0,108989092500.0,5146.8,0.0,5117.44
2011-11-01,3207966988301.0,622.0,1680662517618.0,5176.77,33.75,189461158548.0,2015702.0,2149457277.0,34648182666.0,109018627500.0,5149.21,0.0,5087.52
2011-11-02,3269958066509.0,622.0,1713207563515.0,5256.96,34.4,189463220982.0,2404342.0,2649536475.0,41680158313.0,108936401481.0,5256.96,0.0,5044.83
2011-11-03,3294555367477.0,626.0,1725976508612.0,5367.35,34.54,189957778982.0,3278579.0,3630122132.0,58981952749.0,109068661291.0,5285.49,4.0,5276.72
2011-11-04,3310891430477.0,626.0,1734779142942.0,5341.16,34.71,189990678982.0,2262025.0,2498569372.0,40713998617.0,109070910977.0,5320.97,0.0,5279.59
2011-11-07,3295709226247.0,626.0,1727696411698.0,5347.16,34.55,189990678982.0,1834023.0,1946550611.0,31119729534.0,109103582280.0,5282.79,0.0,5274.79
2011-11-08,3259918630318.0,626.0,1708298209645.0,5300.14,34.18,190508760402.0,1760433.0,1831820166.0,29220439834.0,109174026771.0,5219.77,0.0,5213.28
2011-11-09,3315492348947.0,626.0,1737872987524.0,5307.47,34.76,190594260402.0,1887549.0,2048521615.0,33400918235.0,109225105251.0,5307.47,0.0,5181.76
2011-11-10,3279371865070.0,626.0,1721046973653.0,5306.46,34.38,190594260402.0,2089328.0,2211782442.0,36470967879.0,109336579213.0,5247.66,0.0,5234.04
2011-11-11,3285032248364.0,629.0,1721368560209.0,5265.67,34.35,191025779568.0,1841193.0,1841519770.0,29870858212.0,109485772581.0,5234.94,3.0,5211.66
2011-11-14,3367571085037.0,629.0,1765298297248.0,5359.54,35.22,191025779568.0,2070258.0,2310952358.0,38432778423.0,109537947021.0,5359.54,0.0,5266.76
2011-11-15,3386387396314.0,629.0,1782724470051.0,5380.25,35.41,191069302884.0,2012316.0,2187672811.0,36351253878.0,110612158386.0,5379.33,0.0,5345.55
2011-11-16,3296035748041.0,629.0,1735059174118.0,5378.06,34.47,191069302884.0,2244297.0,2234422858.0,36889948965.0,110612158386.0,5229.32,0.0,5206.02
2011-11-17,3298950828232.0,629.0,1737353422778.0,5284.81,34.5,191069302884.0,1636098.0,1644586935.0,27987100101.0,110714499272.0,5231.15,0.0,5209.54
2011-11-18,3207883743268.0,629.0,1692820525114.0,5195.07,33.55,191069302884.0,1734376.0,1767444814.0,28527223174.0,111082601051.0,5086.41,0.0,5074.92
2011-11-21,3214415440019.0,629.0,1691322981247.0,5098.81,33.61,191069302884.0,1252743.0,1278986278.0,20821726069.0,110872517979.0,5091.12,0.0,5040.22
2011-11-22,3216352507708.0,631.0,1689455171017.0,5086.48,33.61,191300621384.0,1358712.0,1306285864.0,21675490673.0,110927204703.0,5072.15,2.0,5011.28
2011-11-23,3209909719224.0,631.0,1686342265946.0,5103.48,33.54,191300621384.0,1309745.0,1285139775.0,21545029407.0,111010139496.0,5056.76,0.0,5041.26
2011-11-24,3210108643566.0,631.0,1685116104422.0,5080.99,33.55,191377065184.0,1387351.0,1364183246.0,22082071540.0,111010048006.0,5060.44,0.0,4978.72
2011-11-25,3207453987524.0,635.0,1680895357018.0,5093.41,33.41,192048979784.0,1642026.0,1398092621.0,24010557021.0,111414803830.0,5025.69,4.0,5015.98
2011-11-28,3209482940707.0,635.0,1682441930511.0,5055.5,33.43,192050465784.0,1301625.0,1263416752.0,21642893423.0,111417454798.0,5030.76,0.0,4998.14
2011-11-29,3259103466036.0,635.0,1709144648726.0,5102.02,33.94,192050465784.0,1552750.0,1601091616.0,26566514394.0,111425843525.0,5102.02,0.0,5044.18
2011-11-30,3123943861293.0,635.0,1641208460034.0,5096.97,32.53,192050465784.0,2033274.0,1952628589.0,31136464293.0,111454112011.0,4919.12,0.0,4864.47
2011-12-01,3184086862551.0,635.0,1672814149049.0,5087.47,33.16,192050465784.0,1941094.0,2083485227.0,33393173346.0,111454382796.0,5009.45,0.0,4992.72
2011-12-02,3121110463037.0,635.0,1639218298962.0,4986.38,32.5,192097624874.0,1459871.0,1423130383.0,22195112101.0,111465779461.0,4907.52,0.0,4875.39
2011-12-05,3024722370561.0,637.0,1585982550131.0,4894.47,31.46,192324324874.0,1390361.0,1292058808.0,20235232508.0,111531844275.0,4743.0,2.0,4738.48
2011-12-06,3031896108878.0,637.0,1589423540124.0,4763.44,31.53,192324324874.0,1144806.0,1098923455.0,16958055614.0,111564877496.0,4751.68,0.0,4688.85
2011-12-07,3043835296238.0,637.0,1596072414487.0,4787.99,31.66,192332034874.0,1058211.0,1020936425.0,15996780991.0,111616794691.0,4771.69,0.0,4729.84
2011-12-08,3056001056599.0,639.0,1600494248161.0,4819.07,31.72,192598364862.0,1467297.0,1356958166.0,20960100266.0,111724046774.0,4774.84,2.0,4687.16
2011-12-09,3026582740035.0,639.0,1584622821095.0,4773.14,31.42,192598364862.0,1095776.0,1057575938.0,16447610928.0,111738835118.0,4719.58,0.0,4697.05
2011-12-12,2988388903214.0,639.0,1566533202334.0,4732.18,31.02,192601664652.0,997081.0,980594285.0,14754427365.0,111895603271.0,4661.98,0.0,4653.52
2011-12-13,2895771759488.0,639.0,1518555123042.0,4645.29,30.07,192640688089.0,1386642.0,1430978680.0,20008258572.0,111894311504.0,4547.82,0.0,4530.34
2011-12-14,2846292946198.0,639.0,1492584336363.0,4566.85,29.56,192640688089.0,1101524.0,1101240077.0,15728692961.0,111893523929.0,4468.31,0.0,4458.43
2011-12-15,2790279046382.0,639.0,1463590526765.0,4445.03,28.98,192640688089.0,1256232.0,1314194462.0,18064716034.0,111893499719.0,4399.23,0.0,4354.81
2011-12-16,2869447983984.0,639.0,1505659350625.0,4508.06,29.8,192640688089.0,1340778.0,1459266334.0,19813161928.0,111977856101.0,4508.06,0.0,4372.6
2011-12-19,2874362138228.0,639.0,1509538489480.0,4506.09,29.86,192640688089.0,1469216.0,1560694183.0,21814138200.0,112074634137.0,4500.32,0.0,4386.59
2011-12-20,2870344290794.0,642.0,1505201694159.0,4545.27,29.75,192945178089.0,1577182.0,1597520940.0,22400287772.0,112152496303.0,4479.57,3.0,4476.7
2011-12-21,2800024805466.0,642.0,1468672076186.0,4525.76,29.02,192980671089.0,1423866.0,1446394033.0,20404805444.0,112148726089.0,4364.79,0.0,4362.66
2011-12-22,2778846238482.0,644.0,1453580066990.0,4370.35,28.75,193585751089.0,1772002.0,1722160348.0,23261151637.0,112212917689.0,4331.16,2.0,4203.51
2011-12-23,2792825920927.0,644.0,1461046352130.0,4391.83,28.89,193594951089.0,1367141.0,1442150937.0,19389072870.0,112212205972.0,4350.94,0.0,4296.41
2011-12-26,2763766719309.0,644.0,1446059137421.0,4380.77,28.6,193594951089.0,1110188.0,1142690891.0,15417996102.0,112282699541.0,4305.49,0.0,4303.48
2011-12-27,2690046698887.0,644.0,1406641192177.0,4298.18,27.84,193811144430.0,1216155.0,1241376658.0,16436535160.0,112285950561.0,4201.85,0.0,4193.37
2011-12-28,2679613546624.0,646.0,1400214017257.0,4190.0,27.62,194216480947.0,1295370.0,1352037504.0,17406457734.0,112388713101.0,4189.72,2.0,4083.54
2011-12-29,2684877604475.0,646.0,1404446738925.0,4218.27,27.67,194234380947.0,1082614.0,1176485688.0,14537552064.0,112400639503.0,4209.29,0.0,4157.35
2011-12-30,2742932133679.0,646.0,1434351880211.0,4296.19,28.26,194350293156.0,1187205.0,1274003981.0,16693333848.0,112464577701.0,4295.86,0.0,4211.99
2012-01-04,2669013534266.0,646.0,1397767123491.0,4334.79,27.49,194350293156.0,1195394.0,1211914385.0,16292317800.0,112690094374.0,4181.81,0.0,4181.81
2012-01-05,2552540704146.0,646.0,1346931549401.0,4155.21,26.29,194352842979.0,1274477.0,1341175698.0,17090503326.0,113204123124.0,4034.53,0.0,4023.26
2012-01-06,2576350300379.0,649.0,1352180405863.0,4042.32,26.33,195013842979.0,1208776.0,1272226681.0,15806459156.0,113273686593.0,4042.32,3.0,3927.33
2012-01-09,2669018692453.0,649.0,1400956740485.0,4167.5,27.28,195013842979.0,1555577.0,1712946485.0,21025925713.0,113352180394.0,4167.5,0.0,3979.46
2012-01-10,2772428776406.0,649.0,1458534847989.0,4339.79,28.33,195013842979.0,2066381.0,2414423009.0,30470852396.0,113443973173.0,4339.79,0.0,4154.12
2012-01-11,2773816485892.0,649.0,1458689867839.0,4364.13,28.35,195008358206.0,1811454.0,2062781623.0,26408991173.0,113499764718.0,4321.28,0.0,4301.67
2012-01-12,2758699732111.0,649.0,1453159293389.0,4373.47,28.19,195008358206.0,1575836.0,1806978328.0,23433115727.0,113549946621.0,4299.97,0.0,4292.7
2012-01-13,2648957956222.0,649.0,1397829385693.0,4313.38,27.06,195008358206.0,1658012.0,1775911661.0,22509564008.0,113659357571.0,4146.57,0.0,4122.07
2012-01-16,2545804300080.0,649.0,1345115426743.0,4111.63,26.01,195020943115.0,1080565.0,1147806936.0,14313942029.0,113726419188.0,3986.39,0.0,3986.14
2012-01-17,2682791080572.0,650.0,1414424005997.0,4194.42,27.32,195421043115.0,1541410.0,1744581380.0,22360946608.0,113757759963.0,4187.77,1.0,3943.29
2012-01-18,2597642769050.0,650.0,1374926344409.0,4225.18,26.42,195421043115.0,1615435.0,1803060878.0,23156958860.0,113859633876.0,4062.33,0.0,4047.37
2012-01-19,2620855888278.0,651.0,1387584405217.0,4149.41,26.64,195546247468.0,1324700.0,1472056325.0,18476947296.0,113874379486.0,4124.63,1.0,4026.86
2012-01-20,2666610987773.0,651.0,1411291173102.0,4221.68,27.1,195546247468.0,1169639.0,1329034170.0,17290518283.0,113898828694.0,4210.46,0.0,4123.21
2012-01-30,2659254422124.0,651.0,1407673848329.0,4247.55,27.03,195560947468.0,1127929.0,1184871653.0,15634454523.0,114018236786.0,4184.39,0.0,4173.08
2012-01-31,2658148689152.0,651.0,1407718277571.0,4195.43,27.02,195560947468.0,1008648.0,1039306562.0,13013408453.0,114015596638.0,4188.04,0.0,4144.64
2012-02-01,2650373194083.0,651.0,1402306239190.0,4248.99,26.93,195560947690.0,1163247.0,1205477922.0,15673831274.0,114014667760.0,4175.3,0.0,4165.45
2012-02-02,2699082412407.0,651.0,1429568878104.0,4252.4,27.43,195560947690.0,1237785.0,1335336707.0,17009553521.0,114016671724.0,4252.12,0.0,4171.49
2012-02-03,2748601862792.0,651.0,1457107711024.0,4341.55,27.93,195560947690.0,1704665.0,1952976356.0,24353137291.0,114040781724.0,4330.39,0.0,4232.84
2012-02-06,2779593775582.0,651.0,1474390253896.0,4381.36,28.24,195560947690.0,1708578.0,2028722142.0,25526051278.0,114070438702.0,4369.14,0.0,4331.14
2012-02-07,2735558078706.0,651.0,1451248493119.0,4350.06,27.79,195560947690.0,1524840.0,1688196391.0,21071598441.0,114100693483.0,4292.98,0.0,4260.86
2012-02-08,2809525501051.0,651.0,1489975655568.0,4417.16,28.54,195562977690.0,1757417.0,2034473625.0,26290782513.0,114100652458.0,4416.62,0.0,4274.94
2012-02-09,2828414928800.0,651.0,1501123534581.0,4481.4,28.72,195562977690.0,2123504.0,2498919841.0,31933569107.0,114100820338.0,4447.22,0.0,4396.39
2012-02-10,2844004282366.0,651.0,1509610524501.0,4493.67,28.86,195562977690.0,1865406.0,2133980203.0,28406290219.0,114102872766.0,4460.05,0.0,4430.81
2012-02-13,2883260291542.0,651.0,1529801751192.0,4546.95,29.22,195562977690.0,2088499.0,2411794932.0,32775619884.0,114142431932.0,4513.72,0.0,4399.47
2012-02-14,2884185285144.0,651.0,1528743378938.0,4531.88,29.16,195562977690.0,1776412.0,2022278116.0,26412779346.0,114120078374.0,4513.8,0.0,4481.34
2012-02-15,2922500272017.0,651.0,1550510774712.0,4576.77,29.57,195562977690.0,2040922.0,2418794070.0,31842320561.0,114119872261.0,4567.38,0.0,4491.86
2012-02-16,2911543728332.0,651.0,1545715437268.0,4594.1,29.45,195569297970.0,2136653.0,2446408490.0,31412343019.0,114199867913.0,4539.92,0.0,4507.27
2012-02-17,2907346622314.0,653.0,1541580595048.0,4579.1,29.29,195777297970.0,1905915.0,2130973595.0,27333764845.0,114241467913.0,4517.57,2.0,4482.95
2012-02-20,2915716592195.0,653.0,1547338424996.0,4591.26,29.36,195844297970.0,1970838.0,2353559198.0,31722539012.0,114340786011.0,4528.26,0.0,4526.68
2012-02-21,2949440603664.0,653.0,1566100166551.0,4584.38,29.73,195844297970.0,2000309.0,2273588073.0,30871337165.0,114340727604.0,4583.17,0.0,4483.3
2012-02-22,3019820425991.0,653.0,1602886557032.0,4694.01,30.42,195844297970.0,2677147.0,3250486680.0,45298398016.0,114351047604.0,4694.01,0.0,4589.06
2012-02-23,3038436655945.0,653.0,1612178049593.0,4737.61,30.59,195844297970.0,2586013.0,3101124442.0,43068099254.0,114351737679.0,4726.8,0.0,4678.9
2012-02-24,3066462427477.0,653.0,1626881814359.0,4773.68,30.83,195844297970.0,2353214.0,2883892977.0,39918406579.0,114351737679.0,4772.9,0.0,4703.69
2012-02-27,3072202307517.0,653.0,1631765778003.0,4857.09,30.9,195845985570.0,2868005.0,3654419056.0,52325552511.0,114448166892.0,4790.47,0.0,4783.65
2012-02-28,3051384132597.0,655.0,1617814248229.0,4789.45,30.61,196015783104.0,2639922.0,2889662920.0,42303014105.0,114482692252.0,4749.4,2.0,4700.24
2012-02-29,3012625531954.0,655.0,1596624277442.0,4753.1,30.2,196015783104.0,2075201.0,2288767262.0,33616304024.0,114482438740.0,4690.79,0.0,4688.07
2012-03-01,3026621704668.0,655.0,1603883583942.0,4738.44,30.35,196015783104.0,1688381.0,1938499750.0,28134427458.0,114483515896.0,4709.19,0.0,4667.07
2012-03-02,3084361608305.0,655.0,1635837936441.0,4794.9,30.93,196015783104.0,1975247.0,2394900357.0,34735689780.0,114545182585.0,4794.9,0.0,4716.36
2012-03-05,3090012131471.0,655.0,1639493555748.0,4821.78,30.95,196015783104.0,2292378.0,2688455256.0,40568973871.0,114765145333.0,4781.82,0.0,4779.44
2012-03-06,3066809840775.0,655.0,1626214247149.0,4775.42,30.66,196015783104.0,2359240.0,2756221141.0,39257311320.0,114765922552.0,4743.69,0.0,4697.69
2012-03-07,3058661630922.0,655.0,1622627356707.0,4802.12,30.56,196015783104.0,2257413.0,2796401373.0,38074777612.0,114768890552.0,4747.96,0.0,4684.85
2012-03-08,3098652794475.0,655.0,1645075995371.0,4819.72,30.96,196015783104.0,2092120.0,2618154521.0,36085212350.0,114825898677.0,4806.26,0.0,4758.96
2012-03-09,3166007933842.0,658.0,1676538261714.0,4902.87,31.43,196608755904.0,2436683.0,2809559586.0,41446199402.0,114952879283.0,4902.87,3.0,4817.91
2012-03-12,3188751969115.0,658.0,1689886984301.0,4924.45,31.61,196611324904.0,2493891.0,2836425156.0,43333706355.0,115099533343.0,4924.45,0.0,4880.77
