date,AGSZBHXS,close,market,rqchl,rqchl10,rqchl3,rqchl5,rqjmcl,rqjmcl10,rqjmcl3,rqjmcl5,rqmcl,rqmcl10,rqmcl3,rqmcl5,rqye,rqyl,rzche,rzche10,rzche3,rzche5,rzjmre,rzjmre10,rzjmre3,rzjmre5,rzmre,rzmre10,rzmre3,rzmre5,rzrqye,rzrqyecz,rzye,rzyezb,tdate,zdf,zdf10,zdf3,zdf5
2011-12-01,4856238688800.33,9917.863,SZ,12067955.0,63675504.0,24623203.0,34956286.0,765840.0,3313356.0,1897187.0,1605485.0,12833795.0,66988860.0,26520390.0,36561771.0,226581264.0,15166254.0,782370310.0,4672193811.0,1773848064.0,2564103301.0,33583074.0,-59259965.0,31277978.0,-78631169.0,815953384.0,4612933846.0,1805126042.0,2485472132.0,14973539001.0,14520376473.0,14746957737.0,0.30367036470036113,2011-12-01T00:00:00,2.3157854557515254,-3.739600277972972,0.33553889770611056,-0.4904310264647137
2011-12-02,4769100477261.52,9808.231,SZ,9324174.0,65528920.0,28693155.0,39261477.0,-856855.0,3767512.0,673116.0,1083937.0,8467319.0,69296432.0,29366271.0,40345414.0,214162648.0,14309399.0,369406679.0,4493217204.0,1710364142.0,2558857760.0,78185522.0,26568565.0,104927407.0,18016020.0,447592201.0,4519785769.0,1815291549.0,2576873780.0,15039305907.0,14610980611.0,14825143259.0,0.31085827043662523,2011-12-02T00:00:00,-1.1053994192095615,-2.163943354576531,-2.044444488831452,-0.7891165958359316
2011-12-05,4632708256566.11,9586.084,SZ,8899309.0,69292997.0,30291438.0,42846686.0,-31340.0,2886284.0,-122355.0,1008992.0,8867969.0,72179281.0,30169083.0,43855678.0,228951168.0,14278059.0,548362047.0,4728305924.0,1700139036.0,2691616790.0,-135678005.0,-171903443.0,-23909409.0,-26214505.0,412684042.0,4556402481.0,1676229627.0,2665402285.0,14918416422.0,14460514086.0,14689465254.0,0.31708159548316195,2011-12-05T00:00:00,-2.2649038343407697,-4.461982959579581,-1.106950771067073,-3.0209527940970564
2011-12-06,4637285110793.62,9586.944,SZ,6949450.0,71125195.0,25172933.0,44541914.0,2206199.0,4543268.0,1318004.0,2847975.0,9155649.0,75668463.0,26490937.0,47389889.0,252250937.0,16484258.0,393929742.0,4685045224.0,1311698468.0,2652655931.0,-81693509.0,-223801696.0,-139185992.0,-112444107.0,312236233.0,4461243528.0,1172512476.0,2540211824.0,14860022682.0,14355520808.0,14607771745.0,0.3150069792128878,2011-12-06T00:00:00,0.008971338035427188,-4.400151572565366,-3.3365957968969733,-4.2544547355721685
2011-12-07,4651553029899.87,9606.247,SZ,6071700.0,72022200.0,21920459.0,43312588.0,1035713.0,5000648.0,3210572.0,3119557.0,7107413.0,77022848.0,25131031.0,46432145.0,268670895.0,17519971.0,295790208.0,4564753966.0,1238081997.0,2389858986.0,26786143.0,-124910546.0,-190585371.0,-78816775.0,322576351.0,4439843420.0,1047496626.0,2311042211.0,14903228783.0,14365886993.0,14634557888.0,0.3146165978100227,2011-12-07T00:00:00,0.2013467482442789,-3.5257586430402243,-2.0593315960849616,-0.8989429389217493
2011-12-08,4654074796509.54,9580.517,SZ,8809739.0,75010658.0,21830889.0,40054372.0,-329563.0,3629639.0,2912349.0,2024154.0,8480176.0,78640297.0,24743238.0,42078526.0,261529284.0,17190408.0,361929415.0,4533521392.0,1051649365.0,1969418091.0,85988164.0,-105042854.0,31080798.0,-26411685.0,447917579.0,4428478538.0,1082730163.0,1943006406.0,14982075336.0,14459016768.0,14720546052.0,0.3162937145539669,2011-12-08T00:00:00,-0.26784653777900985,-3.875147578301156,-0.05807376609677111,-3.4013980632722998
2011-12-09,4611355982543.43,9480.266,SZ,8715495.0,78707170.0,23596934.0,39445693.0,20488.0,3985434.0,726638.0,2901497.0,8735983.0,82692604.0,24323572.0,42347190.0,256877665.0,17210896.0,367657372.0,4526526544.0,1025376995.0,1967668784.0,207389.0,-86373798.0,112981696.0,-104389818.0,367864761.0,4440152746.0,1138358691.0,1863278966.0,14977631106.0,14463875776.0,14720753441.0,0.31922830284034265,2011-12-09T00:00:00,-1.04640490695857,-4.1065035309159335,-1.1127424964618549,-3.343773204362744
2011-12-12,4556004764351.03,9376.279,SZ,7300562.0,80693632.0,24825796.0,37846946.0,604486.0,4546315.0,295411.0,3537323.0,7905048.0,85239947.0,25121207.0,41384269.0,252525649.0,17815382.0,273929260.0,4384852787.0,1003516047.0,1693235997.0,8532526.0,13606208.0,94728079.0,39820713.0,282461786.0,4398458995.0,1098244126.0,1733056710.0,14981811616.0,14476760318.0,14729285967.0,0.32329391053870155,2011-12-12T00:00:00,-1.0968785053077623,-5.143476339585962,-2.3939421919923567,-2.188641368049769
2011-12-13,4424328264312.51,9190.875,SZ,13021417.0,88460827.0,29037474.0,43918913.0,1136586.0,5315685.0,1761560.0,2467710.0,14158003.0,93776512.0,30799034.0,46386623.0,237418723.0,18951968.0,442774340.0,4394736526.0,1084360972.0,1742080595.0,-50308357.0,-41238242.0,-41568442.0,71205865.0,392465983.0,4353498284.0,1042792530.0,1813286460.0,14916396333.0,14441558887.0,14678977610.0,0.3317786731243132,2011-12-13T00:00:00,-1.9773729002731253,-8.210026226063475,-4.067024775385296,-4.1313373688215975
2011-12-14,4354596489601.05,9093.025,SZ,8878451.0,90038252.0,29200430.0,46725664.0,6552.0,4558106.0,1747624.0,1438549.0,8885003.0,94596358.0,30948054.0,48164213.0,234916932.0,18958520.0,356756159.0,4192905532.0,1073459759.0,1803046546.0,-43932136.0,-78329189.0,-85707967.0,487586.0,312824023.0,4114576343.0,987751792.0,1803534132.0,14869962406.0,14400128542.0,14635045474.0,0.33608270040517124,2011-12-14T00:00:00,-1.0646429202877854,-6.193502063520638,-4.084706062045094,-5.342585923514147
2011-12-15,4254108959866.26,8871.088,SZ,13074554.0,91044851.0,34974422.0,50990479.0,-147746.0,3644520.0,995392.0,1620366.0,12926808.0,94689371.0,35969814.0,52610845.0,230623207.0,18810774.0,656596747.0,4067131969.0,1456127246.0,2097713878.0,-236479142.0,-348391405.0,-330719635.0,-321979720.0,420117605.0,3718740564.0,1125407611.0,1775734158.0,14629189539.0,14167943125.0,14398566332.0,0.33846256567092403,2011-12-15T00:00:00,-2.4407389180168315,-10.554441012141426,-5.3879689373577735,-7.404913534415733
2011-12-16,4370704134701.87,9081.94,SZ,11993780.0,93714457.0,33946785.0,54268764.0,-766332.0,3735043.0,-907526.0,833546.0,11227448.0,97449500.0,33039259.0,55102310.0,243790459.0,18044442.0,411029145.0,4108754435.0,1424382051.0,2141085651.0,36361835.0,-390215092.0,-244049443.0,-285825274.0,447390980.0,3718539343.0,1180332608.0,1855260377.0,14678718626.0,14191137708.0,14434928167.0,0.3302655069326632,2011-12-16T00:00:00,2.376844869535732,-7.404913281508152,-1.1852516762549812,-4.201633160926075
2011-12-19,4379532164651.16,9054.08,SZ,11804343.0,96619491.0,36872677.0,58772545.0,-164785.0,3601598.0,-1078863.0,64275.0,11639558.0,100221089.0,35793814.0,58836820.0,233177743.0,17879657.0,327968853.0,3888361241.0,1395594745.0,2195125244.0,97181324.0,-157355763.0,-102935983.0,-197176476.0,425150177.0,3731005478.0,1292658762.0,1997948768.0,14765287234.0,14298931748.0,14532109491.0,0.33181876384637804,2011-12-19T00:00:00,-0.30676265203249525,-5.549753163022566,-0.4282953142656047,-3.4363205275781565
2011-12-20,4368815851175.61,9031.669,SZ,10021511.0,99691552.0,33819634.0,55772639.0,1325559.0,2720958.0,394442.0,253248.0,11347070.0,102412510.0,34214076.0,56025887.0,255342006.0,19205216.0,347365251.0,3841796750.0,1086363249.0,2099716155.0,56340824.0,-19321430.0,189883983.0,-90527295.0,403706075.0,3822475320.0,1276247232.0,2009188860.0,14843792321.0,14333108309.0,14588450315.0,0.3339222986721763,2011-12-20T00:00:00,-0.24752376829009684,-5.7919916920344985,1.8101612789772799,-1.7322180967535734
2011-12-21,4274326849975.25,8884.253,SZ,9856814.0,103476666.0,31682668.0,56751002.0,1695611.0,3380856.0,2856385.0,1942307.0,11552425.0,106857522.0,34539053.0,58693309.0,278681477.0,20900827.0,385305056.0,3931311598.0,1060639160.0,2128265052.0,-87726540.0,-133834113.0,65795608.0,-134321699.0,297578516.0,3797477485.0,1126434768.0,1993943353.0,14779405252.0,14222042298.0,14500723775.0,0.3392516361981996,2011-12-21T00:00:00,-1.6322121636654308,-7.515880030984005,-2.176704536695904,-2.2959576158649075
2011-12-22,4238925381766.59,8909.348,SZ,17017816.0,111684743.0,36896141.0,60694264.0,-1906625.0,1803794.0,1114545.0,183428.0,15111191.0,113488537.0,38010686.0,60877692.0,267352485.0,18994202.0,396528733.0,3965910916.0,1129199040.0,1868197038.0,16483069.0,-203339208.0,-14902647.0,118640512.0,413011802.0,3762571708.0,1114296393.0,1986837550.0,14784559329.0,14249854359.0,14517206844.0,0.3424737530517674,2011-12-22T00:00:00,0.2824660666462335,-7.005561390893623,-1.5985279564571997,0.431288698748113
2011-12-23,4269935364266.23,8976.521,SZ,14130210.0,117099458.0,41004840.0,62830694.0,342660.0,2125966.0,131646.0,1292420.0,14472870.0,119225424.0,41136486.0,64123114.0,267079092.0,19336862.0,452973072.0,4051226616.0,1234806861.0,1910140965.0,-56558579.0,-260105176.0,-127802050.0,25720098.0,396414493.0,3791121440.0,1107004811.0,1935861063.0,14727727357.0,14193569173.0,14460648265.0,0.33866199441838624,2011-12-23T00:00:00,0.7539608959039427,-5.313616727631903,-0.6106069653349785,-1.1607542000938125
2011-12-26,4236046848320.7993,8876.194,SZ,8818713.0,118617609.0,39966739.0,59845064.0,-90366.0,1431114.0,-1654331.0,1366839.0,8728347.0,120048723.0,38312408.0,61211903.0,264510661.0,19246496.0,311835776.0,4089133132.0,1161337581.0,1894007888.0,-1850181.0,-270487883.0,-41925691.0,-73311407.0,309985595.0,3818645249.0,1119411890.0,1820696481.0,14723308745.0,14194287423.0,14458798084.0,0.34132762459252725,2011-12-26T00:00:00,-1.117660171462864,-5.333512366686189,-0.09071105921904746,-1.9647054145755285
2011-12-27,4134639568529.9,8711.552,SZ,10636606.0,116232798.0,33585529.0,60460159.0,2076298.0,2370826.0,2328592.0,2117578.0,12712904.0,118603624.0,35914121.0,62577737.0,270223857.0,21322794.0,392971542.0,4039330334.0,1157780390.0,1939614179.0,49836476.0,-170343050.0,-8572284.0,-79815755.0,442808018.0,3868987284.0,1149208106.0,1859798424.0,14778858417.0,14238410703.0,14508634560.0,0.3509044578015937,2011-12-27T00:00:00,-1.8548715812205097,-5.215205298733799,-2.220095118071491,-3.5443836571070086
2011-12-28,4122853344904.24,8739.728000000001,SZ,14304744.0,121659091.0,33760063.0,64908089.0,2901980.0,5266254.0,4887912.0,3323947.0,17206724.0,126925345.0,38647975.0,68232036.0,264812912.0,24224774.0,353623645.0,4036197820.0,1058430963.0,1907932768.0,-3742234.0,-130153148.0,44244061.0,4168551.0,349881411.0,3906044672.0,1102675024.0,1912101319.0,14769705238.0,14240079414.0,14504892326.0,0.35181683927534657,2011-12-28T00:00:00,0.3234326099413744,-3.885362681835802,-2.6379150675412,-1.6267546635603467
2011-12-29,4133986301018.65,8781.319,SZ,10953747.0,119538284.0,35895097.0,58844020.0,-1691202.0,3722798.0,3287076.0,3539370.0,9262545.0,123261082.0,39182173.0,62383390.0,264142257.0,22533572.0,336252318.0,3715853391.0,1082847505.0,1847656353.0,23685978.0,130011972.0,69780220.0,11371460.0,359938296.0,3845865363.0,1152627725.0,1859027813.0,14792720561.0,14264436047.0,14528578304.0,0.35144234271942393,2011-12-29T00:00:00,0.4758843753489811,-1.011927736485085,-1.0688702838175912,-1.4370187358266846
2011-12-30,4206994101609.49,8918.815999999999,SZ,8485905.0,116030409.0,33744396.0,53199715.0,-475688.0,4013442.0,735090.0,2721022.0,8010217.0,120043851.0,34479486.0,55920737.0,277792141.0,22057884.0,521306353.0,3826130599.0,1211182316.0,1915989634.0,-144307908.0,-50657771.0,-124364164.0,-76377869.0,376998445.0,3775472828.0,1086818152.0,1839611765.0,14662062537.0,14106478255.0,14384270396.0,0.34191325322982835,2011-12-30T00:00:00,1.5657898318008947,-1.7961360678445355,2.379185706519344,-0.6428437030337254
2012-01-04,4101864225107.92,8695.987,SZ,9756417.0,113982483.0,29196069.0,54137419.0,2854234.0,7032461.0,687344.0,5665622.0,12610651.0,121014944.0,29883413.0,59803041.0,289131657.0,24912118.0,450969609.0,3949131355.0,1308528280.0,2055123467.0,-948417.0,-148787512.0,-121570347.0,-75476105.0,450021192.0,3800343843.0,1186957933.0,1979647362.0,14672453636.0,14094190322.0,14383321979.0,0.3506532929822068,2012-01-04T00:00:00,-2.4984145877659096,-3.955045681063123,-0.5004846832761843,-2.0302282712613087
2012-01-05,3981171672526.69,8600.259,SZ,14159465.0,118120437.0,32401787.0,57660278.0,3219274.0,8926176.0,5597820.0,6808598.0,17378739.0,127046613.0,37999607.0,64468876.0,276181136.0,28131392.0,530214237.0,4131980341.0,1502490199.0,2192366162.0,-149290251.0,-354418587.0,-294546576.0,-274602832.0,380923986.0,3777561754.0,1207943623.0,1917763330.0,14510212864.0,13957850592.0,14234031728.0,0.3575337337554758,2012-01-05T00:00:00,-1.1008296125557686,-4.7766365219983165,-2.061877036923496,-1.2775335554445408
2012-01-06,4002794413392.9,8634.418,SZ,18746484.0,127010107.0,42662366.0,62102018.0,-1801996.0,5428569.0,4271512.0,2104622.0,16944488.0,132438676.0,46933878.0,64206640.0,265081248.0,26329396.0,407420819.0,4154096104.0,1388604665.0,2246163336.0,-51275764.0,-317967811.0,-201514432.0,-322136362.0,356145055.0,3836128293.0,1187090233.0,1924026974.0,14447837212.0,13917674716.0,14182755964.0,0.35432136900526523,2012-01-06T00:00:00,0.3971857126628396,-2.812110371012622,-3.188741644630857,-1.2049574082854753
2012-01-09,4152351185554.4,8946.085,SZ,18609726.0,128602017.0,51515675.0,69757997.0,-2722625.0,4612569.0,-1305347.0,1073199.0,15887101.0,133214586.0,50210328.0,70831196.0,281265839.0,23606771.0,763402686.0,4520970057.0,1701037742.0,2673313704.0,-216669192.0,-551120072.0,-417235207.0,-562491532.0,546733494.0,3969849985.0,1283802535.0,2110822172.0,14247352611.0,13684820933.0,13966086772.0,0.33634165676030897,2012-01-09T00:00:00,3.609588972875763,0.4123421826153833,2.8760162589939475,1.876324046535606
2012-01-10,4320262407822.68,9281.245,SZ,19169353.0,133641160.0,56525563.0,80441445.0,8911984.0,13181893.0,4387363.0,10460871.0,28081337.0,146823053.0,60912926.0,90902316.0,310603034.0,32518755.0,1006633352.0,5074630337.0,2177456857.0,3158640703.0,-129739086.0,-624300579.0,-397684042.0,-547922710.0,876894266.0,4450329758.0,1779772815.0,2610717993.0,14146950720.0,13525744652.0,13836347686.0,0.3202663722681888,2012-01-10T00:00:00,3.746443276584115,3.394678183229338,7.918203393641982,4.063644770785719
2012-01-11,4317802842228.32,9239.213,SZ,18647438.0,143469885.0,56426517.0,89332466.0,-4091013.0,9181246.0,2098346.0,3515624.0,14556425.0,152651131.0,58524863.0,92848090.0,288041550.0,28427742.0,683553270.0,5446347831.0,2453589308.0,3391224364.0,13026551.0,-609423847.0,-333381727.0,-533947742.0,696579821.0,4836923984.0,2120207581.0,2857276622.0,14137415787.0,13561332687.0,13849374237.0,0.3207505007304283,2012-01-11T00:00:00,-0.4528702776405536,4.089804706837187,7.004467469608258,6.246858464714816
2012-01-12,4304308122410.37,9200.926,SZ,11168325.0,144001604.0,48985116.0,86341326.0,-1163302.0,5941646.0,3657669.0,-866952.0,10005023.0,149943250.0,52642785.0,85474374.0,281191691.0,27264440.0,638433686.0,5691809975.0,2328620308.0,3499443813.0,-57483804.0,-716744127.0,-174196339.0,-442141295.0,580949882.0,4975065848.0,2154423969.0,3057302518.0,14073082124.0,13510698742.0,13791890433.0,0.32042061211167844,2012-01-12T00:00:00,-0.4143967673437121,5.617529459733468,2.848631552237655,6.98428965918352
2012-01-13,4169605294480.5,9030.588,SZ,19065788.0,148762648.0,48881551.0,86660630.0,-188114.0,2851552.0,-5442429.0,746930.0,18877674.0,151614200.0,43439122.0,87407560.0,252199479.0,27076326.0,683792978.0,6021979308.0,2005779934.0,3775815972.0,-134196962.0,-847198855.0,-178654215.0,-525062493.0,549596016.0,5174780453.0,1827125719.0,3250753479.0,13909892950.0,13405493992.0,13657693471.0,0.3275536293346357,2012-01-13T00:00:00,-1.8513136612554,3.328021192421549,-2.7006829363948484,4.5882652426602455
2012-01-16,4043400785285.32,8827.474,SZ,17193874.0,155002775.0,47427987.0,85244778.0,-791112.0,3751642.0,-2142528.0,2678443.0,16402762.0,158754417.0,45285459.0,87923221.0,264220050.0,26285214.0,454929872.0,6140656862.0,1777156536.0,3467343158.0,-56895978.0,-927780811.0,-248576744.0,-365289279.0,398033894.0,5212876051.0,1528579792.0,3102053879.0,13865017543.0,13336577443.0,13600797493.0,0.3363702540320961,2012-01-16T00:00:00,-2.2491780158722783,0.5256044109091128,-4.456429351720758,-1.3258425333539754
2012-01-17,4251221114222.52,9264.09,SZ,22935106.0,169451976.0,59194768.0,89010531.0,-173250.0,4054080.0,-1152476.0,-6406791.0,22761856.0,173506056.0,58042292.0,82603740.0,280336404.0,26111964.0,798855953.0,6418206462.0,1937578803.0,3259565759.0,-46441767.0,-829914670.0,-237534707.0,-281991960.0,752414186.0,5588291792.0,1700044096.0,2977573799.0,13834692130.0,13274019322.0,13554355726.0,0.3188344092631106,2012-01-17T00:00:00,4.9461034946123865,3.8712986118336783,0.6864961200644369,-0.18483511640949032
2012-01-18,4158828749385.67,9115.269,SZ,17180225.0,176875784.0,57309205.0,87543318.0,681023.0,1880869.0,-283339.0,-1634755.0,17861248.0,178756653.0,57025866.0,85908563.0,276691495.0,26792987.0,870766165.0,6838003018.0,2124551990.0,3446778654.0,-11466176.0,-840432429.0,-114803921.0,-306484687.0,859299989.0,5997570589.0,2009748069.0,3140293967.0,13819581045.0,13266198055.0,13542889550.0,0.3256419142529136,2012-01-18T00:00:00,-1.606428694021755,4.8215573459343934,0.9377130259956494,-1.3414995411405712
2012-01-19,4210343993873.91,9300.217,SZ,17533665.0,180249984.0,57648996.0,93908658.0,-1533771.0,-2872176.0,-1025998.0,-2005224.0,15999894.0,177377808.0,56622998.0,91903434.0,268457782.0,25259216.0,892521643.0,7200310424.0,2562143761.0,3700866611.0,-275056664.0,-966198842.0,-332964607.0,-524057547.0,617464979.0,6234111582.0,2229179154.0,3176809064.0,13536290668.0,12999375104.0,13267832886.0,0.3151246763994776,2012-01-19T00:00:00,2.0289911356428427,8.138801401213614,5.355359868519579,1.0791413820739348
2012-01-20,4277245722247.2,9466.144,SZ,14796734.0,176300234.0,49510624.0,89639604.0,2461814.0,1391634.0,1609066.0,644704.0,17258548.0,177691868.0,51119690.0,90284308.0,268326762.0,27721030.0,1188612033.0,7981501638.0,2951899841.0,4205685666.0,-587218688.0,-1502141766.0,-873741528.0,-977079273.0,601393345.0,6479359872.0,2078158313.0,3228606393.0,12948940960.0,12412287436.0,12680614198.0,0.29646681583067425,2012-01-20T00:00:00,1.7841196608638272,9.632681670032653,2.181045305043453,4.8231189375486965
2012-01-30,4240219043304.64,9274.852,SZ,13507611.0,171198119.0,45838010.0,85953341.0,2729078.0,6843337.0,3657121.0,4164894.0,16236689.0,178041456.0,49495131.0,90118235.0,291879028.0,30450108.0,475298261.0,7693397213.0,2556431937.0,4226054055.0,215778964.0,-1069693610.0,-646496388.0,-704404331.0,691077225.0,6623703603.0,1909935549.0,3521649724.0,13188272190.0,12604514134.0,12896393162.0,0.30414450362802764,2012-01-30T00:00:00,-2.0208017118691624,3.674981849602368,1.7507217834163753,5.068018325514185
2012-01-31,4243715930923.1,9303.649,SZ,14384026.0,166412792.0,42688371.0,77402261.0,1577077.0,-491570.0,6767969.0,5915221.0,15961103.0,165921222.0,49456340.0,83317482.0,297721032.0,32027185.0,375849139.0,7062613000.0,2039759433.0,3803047241.0,70590613.0,-869363911.0,-300849111.0,-587371951.0,446439752.0,6193249089.0,1738910322.0,3215675290.0,13264704807.0,12669262743.0,12966983775.0,0.3055572989820598,2012-01-31T00:00:00,0.3104847387322191,0.2413900290316655,0.036902364751274085,0.4270144180378213
2012-02-01,4212285654437.69,9193.388,SZ,14601947.0,162367301.0,42493584.0,74823983.0,836034.0,4435477.0,5142189.0,6070232.0,15437981.0,166802778.0,47635773.0,80894215.0,303309275.0,32863219.0,495418661.0,6874478391.0,1346566061.0,3427699737.0,-10811129.0,-893201591.0,275558448.0,-586716904.0,484607532.0,5981276800.0,1622124509.0,2840982833.0,13259481921.0,12652863371.0,12956172646.0,0.3075805799720759,2012-02-01T00:00:00,-1.1851371435014368,-0.4959838029494503,-2.8813844369999018,0.8570125577204578
2012-02-02,4293693752717.3394,9382.127,SZ,18211944.0,169410920.0,47197917.0,75502262.0,164038.0,5762817.0,2577149.0,7768041.0,18375982.0,175173737.0,49775066.0,83270303.0,306181091.0,33027257.0,481029112.0,6717073817.0,1352296912.0,3016207206.0,61101256.0,-774616531.0,120880740.0,-250558984.0,542130368.0,5942457286.0,1473177652.0,2765648222.0,13323454993.0,12711092811.0,13017273902.0,0.3031719226309932,2012-02-02T00:00:00,2.05298634192313,1.969377864793174,1.1566222296592978,0.8807321377554954
2012-02-03,4354401919660.94,9436.992,SZ,11664166.0,162009298.0,44478057.0,72369694.0,446535.0,6397466.0,1446607.0,5752762.0,12110701.0,168406764.0,45924664.0,78122456.0,314369755.0,33473792.0,717773342.0,6751054181.0,1694221115.0,2545368515.0,-137009787.0,-777429356.0,-86719660.0,199649917.0,580763555.0,5973624825.0,1607501455.0,2745018432.0,13194633870.0,12565894360.0,12880264115.0,0.2957986964143846,2012-02-03T00:00:00,0.5847821075114417,4.500304963530613,1.433233347474738,-0.3079606648705112
2012-02-06,4388587223559.2,9448.642,SZ,10216423.0,155031847.0,40092533.0,69078506.0,2174662.0,9363240.0,2785235.0,5198346.0,12391085.0,164395087.0,42877768.0,74276852.0,341148366.0,35648454.0,545055332.0,6841179641.0,1743857786.0,2615125586.0,133817421.0,-586715957.0,57908890.0,117688374.0,678872753.0,6254463684.0,1801766676.0,2732813960.0,13355229902.0,12672933170.0,13014081536.0,0.2965437593705934,2012-02-06T00:00:00,0.12345035367201752,7.036758193793602,2.7764954552119416,1.8737765303424787
2012-02-07,4314410054171.25,9266.714,SZ,17209302.0,149306043.0,39089891.0,71903782.0,-3027267.0,6509223.0,-406070.0,594002.0,14182035.0,155815266.0,38683821.0,72497784.0,300346284.0,32621187.0,456789657.0,6499113345.0,1719618331.0,2696066104.0,152889788.0,-387384402.0,149697422.0,199987549.0,609679445.0,6111728943.0,1869315753.0,2896053653.0,13467317608.0,12866625040.0,13166971324.0,0.30518590395157114,2012-02-07T00:00:00,-1.925440714125903,0.02832442258225039,-1.2301368335772902,-0.3969947705464813
2012-02-08,4432715328849.99,9557.575,SZ,16359534.0,148485352.0,43785259.0,73661369.0,-1116004.0,4712196.0,-1968609.0,-1358036.0,15243530.0,153197548.0,41816650.0,72303333.0,317145325.0,31505183.0,854586443.0,6482933623.0,1856431432.0,3055233886.0,-58424980.0,-434343206.0,228282229.0,152373698.0,796161463.0,6048590417.0,2084713661.0,3207607584.0,13425691669.0,12791401019.0,13108546344.0,0.2957227200827453,2012-02-08T00:00:00,3.138771737209112,4.852363654874036,1.2777694417882308,3.9614013897814386
2012-02-09,4457448831644.76,9560.727,SZ,16772788.0,147724475.0,50341624.0,72222213.0,1681026.0,7926993.0,-2462245.0,158952.0,18453814.0,155651468.0,47879379.0,72381165.0,320932809.0,33186209.0,904290967.0,6494702947.0,2215667067.0,3478495741.0,-129169075.0,-288455617.0,-34704267.0,-37896633.0,775121892.0,6206247330.0,2180962800.0,3440599108.0,13300310078.0,12658444460.0,12979377269.0,0.2911839879541752,2012-02-09T00:00:00,0.03297907680557045,2.801117436292078,1.1862551253397051,1.9036195097337736
2012-02-10,4480230297584.74,9590.954,SZ,16599947.0,149527688.0,49732269.0,77157994.0,539331.0,6004510.0,1104353.0,251748.0,17139278.0,155532198.0,50836622.0,77409742.0,330352393.0,33725540.0,792651503.0,6098742417.0,2551528913.0,3553373902.0,60329870.0,359092941.0,-127264185.0,159443024.0,852981373.0,6457835358.0,2424264728.0,3712816926.0,13370059532.0,12709354746.0,13039707139.0,0.2910499298669895,2012-02-10T00:00:00,0.3161579658115957,1.3184882883674705,3.4989749332935065,1.631473249103104
2012-02-13,4515882784357.96,9585.076,SZ,17122411.0,153142488.0,50495146.0,84063982.0,-1100142.0,2175290.0,1120215.0,-3023056.0,16022269.0,155317778.0,51615361.0,81040926.0,332293714.0,32625398.0,627401183.0,6250845339.0,2324343653.0,3635719753.0,139445602.0,282759579.0,70606397.0,165071205.0,766846785.0,6533604918.0,2394950050.0,3800790958.0,13511446455.0,12846859027.0,13179152741.0,0.2918400093698121,2012-02-13T00:00:00,-0.06128691681765964,3.3447865259736766,0.2877403525475866,1.443953533216731
2012-02-14,4515071358698.97,9543.775,SZ,11760750.0,150519212.0,45483108.0,78615430.0,833332.0,1431545.0,272521.0,837543.0,12594082.0,151950757.0,45755629.0,79452973.0,351615439.0,33458730.0,543161751.0,6418157951.0,1963214437.0,3722091847.0,47083219.0,259252185.0,246858691.0,59264636.0,590244970.0,6677410136.0,2210073128.0,3781356483.0,13577851399.0,12874620521.0,13226235960.0,0.2929352585871683,2012-02-14T00:00:00,-0.4308886022395649,2.580987309387962,-0.17730869211096606,2.989851634570788
2012-02-15,4588066951207.6,9673.439,SZ,12121221.0,148038486.0,41004382.0,74377117.0,2265555.0,2861066.0,1998745.0,4219102.0,14386776.0,150899552.0,43003127.0,78596219.0,355334235.0,35724285.0,851435574.0,6774174864.0,2021998508.0,3718940978.0,30450515.0,300513829.0,216979336.0,148140131.0,881886089.0,7074688693.0,2238977844.0,3867081109.0,13612020710.0,12901352240.0,13256686475.0,0.2889383833318034,2012-02-15T00:00:00,1.3586238149998298,5.2216984641570665,0.860029148299533,1.2122740339468956
2012-02-16,4579062101617.39,9622.83,SZ,13718754.0,143545296.0,37600725.0,71323083.0,400778.0,3097806.0,3499665.0,2938854.0,14119532.0,146643102.0,41100390.0,74261937.0,351686735.0,36125063.0,702373206.0,6995518958.0,2096970531.0,3517023217.0,86356887.0,325769460.0,163890621.0,363666093.0,788730093.0,7321288418.0,2260861152.0,3880689310.0,13694730097.0,12991356627.0,13343043362.0,0.29139249623382585,2012-02-16T00:00:00,-0.523174850226481,2.565548302639689,0.3938831575253029,0.6495635739834429
2012-02-17,4566270045254.62,9615.339,SZ,11039772.0,142920902.0,36879747.0,65762908.0,-658991.0,1992280.0,2007342.0,1740532.0,10380781.0,144913182.0,38887089.0,67503440.0,340204641.0,35466072.0,664554404.0,6942300020.0,2218363184.0,3388926118.0,-3913494.0,458865753.0,112893908.0,299422729.0,660640910.0,7401165773.0,2331257092.0,3688348847.0,13679334509.0,12998925227.0,13339129868.0,0.2921231056376605,2012-02-17T00:00:00,-0.07784612219066532,1.889871264063804,0.7498500331367829,0.2542499943175622
2012-02-20,4576682691327.91,9616.649,SZ,11875434.0,144579913.0,36633960.0,60515931.0,7353502.0,7171120.0,7095289.0,10194176.0,19228936.0,151751033.0,43729249.0,70710107.0,368800957.0,42819574.0,814891505.0,7212136193.0,2181819115.0,3576416440.0,40417129.0,365465461.0,122860522.0,200394256.0,855308634.0,7577601654.0,2304679637.0,3776810696.0,13748347954.0,13010746040.0,13379546997.0,0.2923415910469853,2012-02-20T00:00:00,0.013624064632562615,1.7781073724668581,-0.5870714644502333,0.32939749251857786
