date,AGSZBHXS,close,market,rqchl,rqchl10,rqchl3,rqchl5,rqjmcl,rqjmcl10,rqjmcl3,rqjmcl5,rqmcl,rqmcl10,rqmcl3,rqmcl5,rqye,rqyl,rzche,rzche10,rzche3,rzche5,rzjmre,rzjmre10,rzjmre3,rzjmre5,rzmre,rzmre10,rzmre3,rzmre5,rzrqye,rzrqyecz,rzye,rzyezb,tdate,zdf,zdf10,zdf3,zdf5
2011-02-25,14901550000000.0,2878.565,SH,1659290.0,10009419.0,4833940.0,7178844.0,-375806.0,69018.0,-498510.0,-206549.0,1283484.0,10078437.0,4335430.0,6972295.0,16338957.0,932791.0,630804531.0,7042322932.0,1801455073.0,3203477216.0,61462671.0,1086905980.0,332809471.0,700353500.0,692267202.0,8129228912.0,2134264544.0,3903830716.0,10874421421.0,10841743507.0,10858082464.0,0.07286545670752373,2011-02-25T00:00:00,-0.0013200847772339573,1.812205729225615,0.8071746052202123,-0.732018020602857
2011-02-28,15054794000000.0,2905.053,SH,1391330.0,11040749.0,4520121.0,7803020.0,223830.0,-242152.0,184578.0,136477.0,1615160.0,10798597.0,4704699.0,7939497.0,17100603.0,1156621.0,646814012.0,6718279109.0,1895153182.0,3240469188.0,28853856.0,1171234943.0,267352865.0,571358498.0,675667868.0,7889514052.0,2162506047.0,3811827686.0,10904036923.0,10869835717.0,10886936320.0,0.07231541208733909,2011-02-28T00:00:00,0.9201807150437804,0.2041644159945694,1.4818170957237289,-0.9273778530177892
2011-03-01,15139878000000.0,2918.92,SH,1114122.0,11299571.0,4164742.0,7339392.0,342219.0,224567.0,190243.0,67539.0,1456341.0,11524138.0,4354985.0,7406931.0,22389292.0,1498840.0,732388504.0,6470984255.0,2010007047.0,3180657589.0,37206773.0,1327908411.0,127523300.0,398870100.0,769595277.0,7798892666.0,2137530347.0,3579527689.0,10946532385.0,10901753801.0,10924143093.0,0.07215476302384999,2011-03-01T00:00:00,0.4773406887929411,0.6789027595881261,1.4005752095721429,2.2204042982073995
2011-03-02,15126271000000.0,2913.808,SH,1489551.0,12336902.0,3995003.0,7123794.0,262669.0,562456.0,828718.0,789466.0,1752220.0,12899358.0,4823721.0,7913260.0,23705832.0,1761509.0,723525208.0,6543472434.0,2102727724.0,3351066894.0,85272879.0,1216761142.0,151333508.0,389832517.0,808798087.0,7760233576.0,2254061232.0,3740899411.0,11033121804.0,10985710140.0,11009415972.0,0.07278341087502663,2011-03-02T00:00:00,-0.17513326846915986,-0.3450191114868655,1.2243253148704305,1.7876543071870172
2011-03-03,15083500000000.0,2902.978,SH,1973090.0,13698760.0,4576763.0,7627383.0,2651818.0,3239264.0,3256706.0,3104730.0,4624908.0,16938024.0,7833469.0,10732113.0,57169330.0,4413327.0,983074357.0,6811259560.0,2438988069.0,3716606612.0,36714083.0,1013708296.0,159193735.0,249510262.0,1019788440.0,7824967856.0,2598181804.0,3966116874.0,11103299385.0,10988960725.0,11046130055.0,0.07323320220771043,2011-03-03T00:00:00,-0.3716785731935666,-0.8194839430891532,-0.07142726828047544,0.8467649064494132
2011-03-04,15295135000000.0,2942.306,SH,4008414.0,17155351.0,7471055.0,9976507.0,-1258434.0,2015553.0,1656053.0,2222102.0,2749980.0,19170904.0,9127108.0,12198609.0,45941862.0,3154893.0,647031660.0,6936310957.0,2353631225.0,3732833741.0,100897322.0,989298413.0,222884284.0,288944913.0,747928982.0,7925609370.0,2576515509.0,4021778654.0,11192969239.0,11101085515.0,11147027377.0,0.07287956188029722,2011-03-04T00:00:00,1.3547467462722762,1.466105155128368,0.8011867403012073,2.214332488583721
2011-03-07,15602015000000.0,2996.211,SH,1453517.0,17841714.0,7435021.0,10038694.0,1621904.0,3756653.0,3015288.0,3620176.0,3075421.0,21598367.0,10450309.0,13658870.0,77652784.0,4776797.0,1105505297.0,7431994214.0,2735611314.0,4191525026.0,231533398.0,1062982953.0,369144803.0,491624455.0,1337038695.0,8494977167.0,3104756117.0,4683149481.0,11456213559.0,11300907991.0,11378560775.0,0.0729300720131342,2011-03-07T00:00:00,1.832066413214669,2.1814336177796814,2.8280174946324537,3.137911769595942
2011-03-08,15620942000000.0,2999.942,SH,2267814.0,18531778.0,7729745.0,11192386.0,-511568.0,2833928.0,-148098.0,2766389.0,1756246.0,21365706.0,7581647.0,13958775.0,71401857.0,4265229.0,761488835.0,7401282946.0,2514025792.0,4220625357.0,143220206.0,996507988.0,475650926.0,597637888.0,904709041.0,8397790934.0,2989676718.0,4818263245.0,11593182838.0,11450379124.0,11521780981.0,0.07375855426004399,2011-03-08T00:00:00,0.12452394040339615,5.057789905572233,3.340156212000229,2.7757526756471567
2011-03-09,15629890000000.0,3002.1540000000005,SH,2526902.0,19353531.0,6248233.0,12229737.0,297812.0,3590998.0,1408148.0,2801532.0,2824714.0,22944529.0,7656381.0,15031269.0,75334080.0,4563041.0,707670107.0,7555837150.0,2574664239.0,4204770256.0,93759871.0,995957397.0,468513475.0,606124880.0,801429978.0,8551794547.0,3043177714.0,4810895136.0,11690874932.0,11540206772.0,11615540852.0,0.0743162034537671,2011-03-09T00:00:00,0.07373475887200485,4.873832980394979,2.0340508431142106,3.0319773986480913
2011-03-10,15443155000000.0,2957.143,SH,2687502.0,20571532.0,7482218.0,12944149.0,-698138.0,2556306.0,-911894.0,-548424.0,1989364.0,23127838.0,6570324.0,12395725.0,55875733.0,3864903.0,715780166.0,7654082677.0,2184939108.0,3937476065.0,133846220.0,952767279.0,370826297.0,703257017.0,849626386.0,8606849956.0,2555765405.0,4640733082.0,11805262805.0,11693511339.0,11749387072.0,0.07608152007798924,2011-03-10T00:00:00,-1.4992901763200688,2.728406800104078,-1.3039135094290757,1.8658425933644691
2011-03-11,15317826000000.0,2933.796,SH,1819126.0,20731368.0,7033530.0,10754861.0,-792624.0,2139488.0,-1192950.0,-82614.0,1026502.0,22870856.0,5840580.0,10672247.0,41932876.0,3072279.0,521092558.0,7544370704.0,1944542831.0,3811536963.0,224097777.0,1115402385.0,451703868.0,826457472.0,745190335.0,8659773089.0,2396246699.0,4637994435.0,12015417725.0,11931551973.0,11973484849.0,0.07816699869158979,2011-03-11T00:00:00,-0.7895120391540078,1.9186990740177832,-2.204909294913035,-0.2892289245238259
2011-03-14,15359425000000.0,2937.627,SH,1255809.0,20595847.0,5762437.0,10557153.0,-793509.0,1122149.0,-2284271.0,-2498027.0,462300.0,21717996.0,3478166.0,8059126.0,35723632.0,2278770.0,386546033.0,7284102725.0,1623418757.0,3092577699.0,170967028.0,1257515557.0,528911025.0,765891102.0,557513061.0,8541618282.0,2152329782.0,3858468801.0,12180175509.0,12108728245.0,12144451877.0,0.07906840182493811,2011-03-14T00:00:00,0.13058167643558038,1.1212876322738343,-2.149356761844995,-1.9552695053853013
2011-03-15,15139116000000.0,2896.256,SH,1749708.0,21231433.0,4824643.0,10039047.0,908399.0,1688329.0,-677734.0,-1078060.0,2658107.0,22919762.0,4146909.0,8960987.0,53807370.0,3187169.0,821576363.0,7373290584.0,1729214954.0,3152665227.0,90052239.0,1310361023.0,485117044.0,712723135.0,911628602.0,8683651607.0,2214331998.0,3865388362.0,12288311486.0,12180696746.0,12234504116.0,0.08081386070362365,2011-03-15T00:00:00,-1.4083135809958174,-0.7764515642771984,-2.058980576860842,-3.4562668211585423
2011-03-16,15326733000000.0,2930.804,SH,1869914.0,21611796.0,4875431.0,9382059.0,989509.0,2415169.0,1104399.0,-386363.0,2859423.0,24026965.0,5979830.0,8995696.0,60619177.0,4176678.0,912178105.0,7561943481.0,2120300501.0,3357173225.0,-19767069.0,1205321075.0,241252198.0,599196195.0,892411036.0,8767264556.0,2361552699.0,3956369420.0,12275356224.0,12154117870.0,12214737047.0,0.07969563407283209,2011-03-16T00:00:00,1.1928503557696557,0.5832916925205779,-0.10198391435532668,-2.376626915208214
2011-03-17,15165165000000.0,2897.298,SH,3064841.0,22703547.0,6684463.0,9759398.0,-985757.0,-1222406.0,912151.0,-673982.0,2079084.0,21481141.0,7596614.0,9085416.0,55122334.0,3190921.0,847814994.0,7426684118.0,2581569462.0,3489208053.0,-86516808.0,1082090184.0,-16231638.0,378833167.0,761298186.0,8508774302.0,2565337824.0,3868041220.0,12183342573.0,12073097905.0,12128220239.0,0.07997420561530323,2011-03-17T00:00:00,-1.1432357810348286,-0.1956611452101945,-1.3728427741166596,-2.023743863587253
2011-03-18,15208275000000.0,2906.886,SH,1012816.0,19707949.0,5947571.0,8953088.0,-367926.0,-331898.0,-364174.0,-249284.0,644890.0,19376051.0,5583397.0,8703804.0,52352121.0,2822995.0,524555820.0,7304208278.0,2284548919.0,3492671315.0,49082027.0,1030274889.0,-57201850.0,203817417.0,573637847.0,8334483167.0,2227347069.0,3696488732.0,12229654387.0,12124950145.0,12177302266.0,0.08007023982667331,2011-03-18T00:00:00,0.33092902421497544,-1.203817685855924,0.3670255668007248,-0.9172416896062304
2011-03-21,15230423000000.0,2909.137,SH,798829.0,19053261.0,4876486.0,8496108.0,296351.0,-1657451.0,-1057332.0,840576.0,1095180.0,17395810.0,3819154.0,9336684.0,53508592.0,3119346.0,554260984.0,6752963965.0,1926631798.0,3660386266.0,109313663.0,908055154.0,71878882.0,142164052.0,663574647.0,7661019119.0,1998510680.0,3802550318.0,12340124521.0,12233107337.0,12286615929.0,0.08067153439533492,2011-03-21T00:00:00,0.07743681726768782,-2.906137117846507,-0.7392851927320967,-0.9698304107362848
2011-03-22,15284845000000.0,2919.142000000001,SH,1713058.0,18498505.0,3524703.0,8459458.0,910084.0,-235799.0,838509.0,842261.0,2623142.0,18262706.0,4363212.0,9301719.0,66353212.0,4029430.0,508598642.0,6500073772.0,1587415446.0,3347408545.0,103298779.0,868133727.0,261694469.0,155410592.0,611897421.0,7368207499.0,1849109915.0,3502819137.0,12456267920.0,12323561496.0,12389914708.0,0.08106012660252689,2011-03-22T00:00:00,0.3439164260741244,-2.693385405451172,0.7539438469912312,0.7901925796614664
2011-03-23,15437273000000.0,2948.477000000001,SH,1442406.0,17414009.0,3954293.0,8031950.0,-162200.0,-695811.0,1044235.0,-309448.0,1280206.0,16718198.0,4998528.0,7722502.0,62197982.0,3867230.0,701185394.0,6493589059.0,1764045020.0,3136415834.0,83223396.0,857597252.0,295835838.0,258401057.0,784408790.0,7351186311.0,2059880858.0,3394816891.0,12535336086.0,12410940122.0,12473138104.0,0.08079884383725026,2011-03-23T00:00:00,1.0049185685382898,-1.7879495855309222,1.4307750630743692,0.6030085942287509
2011-03-24,15434725000000.0,2946.706,SH,1066100.0,15792607.0,4221564.0,6033209.0,113832.0,116159.0,861716.0,790141.0,1179932.0,15908766.0,5083280.0,6823350.0,68362920.0,3981062.0,555879147.0,6333688040.0,1765663183.0,2844479987.0,96751043.0,820502075.0,283273218.0,441668908.0,652630190.0,7154190115.0,2048936401.0,3286148895.0,12638252067.0,12501526227.0,12569889147.0,0.08143902237973141,2011-03-24T00:00:00,-0.060064908086445976,-0.3529420119351685,1.2914139141607974,1.7053130192337826
2011-03-25,15573899000000.0,2977.814000000001,SH,2534200.0,16507681.0,5042706.0,7554593.0,-381733.0,527050.0,-430101.0,776334.0,2152467.0,17034731.0,4612605.0,8330927.0,58416102.0,3599329.0,796923849.0,6609519331.0,2053988390.0,3116848016.0,75904335.0,672308633.0,255878774.0,468491216.0,872828184.0,7281827964.0,2309867164.0,3585339232.0,12704209584.0,12587377380.0,12645793482.0,0.08119863549904878,2011-03-25T00:00:00,1.0556872657129692,1.5003769859935727,2.009905650358907,2.4399993670202407
2011-03-28,15630966000000.0,2984.005,SH,2673375.0,17925247.0,6273675.0,9429139.0,50625.0,1371184.0,-217276.0,530608.0,2724000.0,19296431.0,6056399.0,9959747.0,49224109.0,3649954.0,997870035.0,7220843333.0,2350673031.0,3560457067.0,101338922.0,602680527.0,273994300.0,460516475.0,1099208957.0,7823523860.0,2624667331.0,4020973542.0,12796356513.0,12697908295.0,12747132404.0,0.0815505094438821,2011-03-28T00:00:00,0.20790418743413794,1.5787572758556483,1.2049610697319328,2.57354672536907
2011-03-29,15501961000000.0,2958.077,SH,2741407.0,18916946.0,7948982.0,10457488.0,3658081.0,4120866.0,3326973.0,3278605.0,6399488.0,23037812.0,11275955.0,13736093.0,84735680.0,7308035.0,1138994623.0,7538261593.0,2933788507.0,4190853048.0,253439168.0,766067456.0,430682425.0,610656864.0,1392433791.0,8304329049.0,3364470932.0,4801509912.0,13085307252.0,12915835892.0,13000571572.0,0.08386404514886857,2011-03-29T00:00:00,-0.8688993483590007,2.1345143523224466,0.3858885141578427,1.333782323710186
2011-03-30,15489698000000.0,2955.771,SH,5338254.0,22385286.0,10753036.0,14353336.0,-1806721.0,1324636.0,1901985.0,1634084.0,3531533.0,23709922.0,12655021.0,15987420.0,68312126.0,5501314.0,857849961.0,7483933449.0,2994714619.0,4347517615.0,113765401.0,899599926.0,468543491.0,641198869.0,971615362.0,8383533375.0,3463258110.0,4988716484.0,13182649099.0,13046024847.0,13114336973.0,0.08466489774687666,2011-03-30T00:00:00,-0.07795605050172798,0.8518822821314561,-0.7402409955759494,0.24738195346275385
2011-03-31,15351600000000.0,2928.111,SH,4114512.0,23434957.0,12194173.0,17401748.0,-88966.0,2221427.0,1762394.0,1431286.0,4025546.0,25656384.0,13956567.0,18833034.0,62935430.0,5412348.0,682215718.0,7318334173.0,2679060302.0,4473854186.0,275477061.0,1261593795.0,642681630.0,819924887.0,957692779.0,8579927968.0,3321741932.0,5293779073.0,13452749464.0,13326878604.0,13389814034.0,0.08722096741707705,2011-03-31T00:00:00,-0.9357964470183922,1.0635081375819817,-1.8731201857905733,-0.631043612766255
2011-04-01,15555955000000.0,2967.41,SH,3729218.0,26151359.0,13181984.0,18596766.0,316306.0,2905659.0,-1579381.0,2129325.0,4045524.0,29057018.0,11602603.0,20726091.0,63330615.0,5728654.0,918634685.0,7712413038.0,2458700364.0,4595565022.0,8149376.0,1220661144.0,397391838.0,752169928.0,926784061.0,8933074182.0,2856092202.0,5347734950.0,13461294025.0,13334632795.0,13397963410.0,0.08612755314604599,2011-04-01T00:00:00,1.3421280818930703,2.082090594539999,0.3155090283315816,-0.3493838097342547
2011-04-06,15731574000000.0,3001.36,SH,1396541.0,26749071.0,9240271.0,17319932.0,4233527.0,6842835.0,4460867.0,6312227.0,5630068.0,33591906.0,13701138.0,23632159.0,116722118.0,9962181.0,1539596502.0,8697748556.0,3140446905.0,5137291489.0,-86034280.0,1025313201.0,197592157.0,564796726.0,1453562222.0,9723061757.0,3338039062.0,5702088215.0,13428651248.0,13195207012.0,13311929130.0,0.08461918133557393,2011-04-06T00:00:00,1.1440953558827396,3.1701153984841555,1.542372531566214,0.5816009021432604
2011-04-07,15756024000000.0,3007.909,SH,3156486.0,28192499.0,8282245.0,17735011.0,-318902.0,5613849.0,4230931.0,2335244.0,2837584.0,33806348.0,12513176.0,20070255.0,114503907.0,9643279.0,938138590.0,9127288504.0,3396369777.0,4936435456.0,144887127.0,1066901549.0,67002223.0,456244685.0,1083025717.0,10194190053.0,3463372000.0,5392680141.0,13571320164.0,13342312350.0,13456816257.0,0.08540743690794074,2011-04-07T00:00:00,0.2182010821760801,3.0408592661816383,2.725238216720609,1.684607939549917
2011-04-08,15870992000000.0,3030.021,SH,4025388.0,30775481.0,8578415.0,16422145.0,-2566357.0,3209692.0,1348268.0,1575608.0,1459031.0,33985173.0,9926683.0,17997753.0,90126072.0,7076922.0,780845051.0,9206948161.0,3258580143.0,4859430546.0,206619785.0,1190297938.0,265472632.0,549099069.0,987464836.0,10397246099.0,3524052775.0,5408529615.0,13753562114.0,13573309970.0,13663436042.0,0.08609062396351784,2011-04-08T00:00:00,0.7351286225746856,2.765631205534248,2.1099544720817143,2.5120349309875496
2011-04-11,15838524000000.0,3022.746,SH,2039093.0,31748474.0,9220967.0,14346726.0,139467.0,3235327.0,-2745792.0,1804041.0,2178560.0,34983801.0,6475175.0,16150767.0,91166318.0,7216389.0,1245058557.0,9896127571.0,2964042198.0,5422273385.0,379553385.0,1473100280.0,731060297.0,653175393.0,1624611942.0,11369227851.0,3695102495.0,6075448778.0,14134155745.0,13951823109.0,14042989427.0,0.08866349810752568,2011-04-11T00:00:00,-0.2400973458599792,2.5805085407230988,0.712543646880081,3.2319471495445358
2011-04-12,15841150000000.0,3021.369,SH,3447315.0,32661589.0,9511796.0,14064823.0,1777928.0,5394988.0,-648962.0,3265663.0,5225243.0,38056577.0,8862834.0,17330486.0,89657042.0,8994317.0,918594500.0,10017798222.0,2944498108.0,5422233200.0,464166335.0,1861362280.0,1050339505.0,1109192352.0,1382760835.0,11879160502.0,3994837613.0,6531425552.0,14596812804.0,14417498720.0,14507155762.0,0.09157893058269127,2011-04-12T00:00:00,-0.0455546049850037,1.4626501185097525,0.4474869419254373,1.8183870782938656
2011-04-13,15992855000000.0,3050.398,SH,5224064.0,35212278.0,10710472.0,17892346.0,-3291278.0,2053085.0,-1373883.0,-4259142.0,1932786.0,37265363.0,9336589.0,13633204.0,79253489.0,5703039.0,964910078.0,9984838265.0,3128563135.0,4847546776.0,314899057.0,2074922415.0,1158618777.0,1510125689.0,1279809135.0,12059760680.0,4287181912.0,6357672465.0,14901308308.0,14742801330.0,14822054819.0,0.0926792296872572,2011-04-13T00:00:00,0.9607896288073386,2.2249627597808983,0.6725035899091129,1.6338593171095768
2011-04-14,15941786000000.0,3042.635,SH,2213209.0,34684080.0,10884588.0,16949069.0,414744.0,-1190252.0,-1098606.0,-3525496.0,2627953.0,33493828.0,9785982.0,13423573.0,77139044.0,6117783.0,983461554.0,9829305196.0,2866966132.0,4892869740.0,71831815.0,1893315062.0,850897207.0,1437070377.0,1055293369.0,11722620258.0,3717863339.0,6329940117.0,14971025678.0,14816747590.0,14893886634.0,0.09342671287897104,2011-04-14T00:00:00,-0.2544913811246926,2.8585462785451496,0.6579778783926933,1.1544897136183312
2011-04-15,15987604000000.0,3050.526,SH,3978434.0,33324260.0,11415707.0,16902115.0,894081.0,1510550.0,-1982453.0,-65058.0,4872515.0,34834810.0,9433254.0,16837057.0,79992980.0,7011864.0,837568067.0,9809023302.0,2785939699.0,4949592756.0,70425401.0,1849975062.0,457156273.0,1300875993.0,907993468.0,11658998364.0,3243095972.0,6250468749.0,15044305015.0,14884319055.0,14964312035.0,0.09359946640534754,2011-04-15T00:00:00,0.25934757208800924,3.205762557383505,0.9650261189546858,0.6767279830733847
2011-04-18,16026773000000.0,3057.329,SH,2554802.0,31764550.0,8746445.0,17417824.0,694707.0,2294223.0,2003532.0,490182.0,3249509.0,34058773.0,10749977.0,17908006.0,81851545.0,7706571.0,927492000.0,10054299584.0,2748521621.0,4632026199.0,151253597.0,1725751598.0,293510813.0,1072576205.0,1078745597.0,11780051182.0,3042032434.0,5704602404.0,15197417177.0,15033714087.0,15115565632.0,0.0943144676223966,2011-04-18T00:00:00,0.22301072011843204,4.413015763405143,0.22721625178091515,1.1440921599102274
2011-04-19,15810859000000.0,2999.041,SH,3062775.0,31098107.0,9596011.0,17033284.0,-945517.0,1032400.0,643271.0,-2233263.0,2117258.0,32130507.0,10239282.0,14800021.0,71154456.0,6761054.0,835070140.0,9970735039.0,2600130207.0,4548501839.0,-1682270.0,1715919952.0,219996728.0,606727600.0,833387870.0,11686654991.0,2820126935.0,5155229439.0,15185037818.0,15042728906.0,15113883362.0,0.0955917914516852,2011-04-19T00:00:00,-1.906500739697952,1.0659463977003514,-1.4327712656956881,-0.7390027500778621
2011-04-20,15853460000000.0,3007.037000000001,SH,4396154.0,34097720.0,10013731.0,16205374.0,-1092554.0,-4293681.0,-1343364.0,-34539.0,3303600.0,29804039.0,8670367.0,16170835.0,66104465.0,5668500.0,665629241.0,9096767778.0,2428191381.0,4249221002.0,308593604.0,2110547836.0,458164931.0,600422147.0,974222845.0,11207315614.0,2886356312.0,4849643149.0,15488581431.0,15356372501.0,15422476966.0,0.09728145758717656,2011-04-20T00:00:00,0.2666185624004473,0.18914758642748625,-1.4256229909202545,-1.4214866387927083
2011-04-21,15964582000000.0,3026.668,SH,2616515.0,33557749.0,10075444.0,16608680.0,1236289.0,-2738490.0,-801782.0,787006.0,3852804.0,30819259.0,9273662.0,17395686.0,74874951.0,6904789.0,635056815.0,8793686003.0,2135756196.0,3900816263.0,256419921.0,2222080630.0,563331255.0,785010253.0,891476736.0,11015766633.0,2699087451.0,4685826516.0,15753771838.0,15604021936.0,15678896887.0,0.09821050677681382,2011-04-21T00:00:00,0.6528353325881923,0.6236558353327843,-1.0028688440138434,-0.5247754002698319
2011-04-22,15844328000000.0,3010.517000000001,SH,2293520.0,31825881.0,9306189.0,14923766.0,-171454.0,-343587.0,-27719.0,-278529.0,2122066.0,31482294.0,9278470.0,14645237.0,73647335.0,6733335.0,724322377.0,8737163329.0,2025008433.0,3787570573.0,68698597.0,2084159442.0,633712122.0,783283449.0,793020974.0,10821322771.0,2658720555.0,4570854022.0,15821242819.0,15673948149.0,15747595484.0,0.09938948173756564,2011-04-22T00:00:00,-0.5336231129413599,-0.6436919084059154,0.3826556555912373,-1.3115443041626265
2011-04-25,15686367000000.0,2964.951,SH,3238451.0,33025239.0,8148486.0,15607415.0,3591443.0,3108389.0,4656278.0,2618207.0,6829894.0,36133628.0,12804764.0,18225622.0,88110797.0,10324778.0,904472818.0,8396577590.0,2263852010.0,3764551391.0,-72980845.0,1631625212.0,252137673.0,559049007.0,831491973.0,10028202802.0,2515989683.0,4323600398.0,15762725436.0,15586503842.0,15674614639.0,0.09992507914037713,2011-04-25T00:00:00,-1.5135606276264175,-1.9120031917997744,-1.3995837098113526,-3.0215263061319213
2011-04-26,15553211000000.0,2938.981,SH,4033622.0,33611546.0,9565593.0,16578262.0,-1266096.0,64365.0,2153893.0,2297628.0,2767526.0,33675911.0,11719486.0,18875890.0,81107842.0,9058682.0,650488288.0,8128471378.0,2279283483.0,3579969539.0,-42982096.0,1124476781.0,-47264344.0,517749181.0,607506192.0,9252948159.0,2232019139.0,4097718720.0,15712740385.0,15550524701.0,15631632543.0,0.100504214486642,2011-04-26T00:00:00,-0.8758998040777065,-2.7268433614033905,-2.8971463008166074,-2.0026401773100133
2011-04-27,15499303000000.0,2925.408,SH,5262493.0,33649975.0,12534566.0,17444601.0,-2441921.0,913722.0,-116574.0,948261.0,2820572.0,34563697.0,12417992.0,18392862.0,70066258.0,6616761.0,682277779.0,7845839079.0,2237238885.0,3596618077.0,18557980.0,828135704.0,-97404961.0,227713557.0,700835759.0,8673974783.0,2139833924.0,3824331634.0,15720256781.0,15580124265.0,15650190523.0,0.100973511666944,2011-04-27T00:00:00,-0.461826735184746,-4.097498096969641,-2.8270559508549526,-2.7145991219928454
2011-04-28,15313777000000.0,2887.0440000000012,SH,4033323.0,35470089.0,13329438.0,18861409.0,-315808.0,183170.0,-4023825.0,-603836.0,3717515.0,35653259.0,9305613.0,18257573.0,69131777.0,6300953.0,970320473.0,7832697998.0,2303086540.0,3931881735.0,-154026620.0,602277269.0,-178450736.0,-182732984.0,816293853.0,8434975267.0,2124635804.0,3749148751.0,15565295680.0,15427032126.0,15496163903.0,0.10119099881760064,2011-04-28T00:00:00,-1.31140681915138,-5.113692572392021,-2.6275982301225214,-4.613125721089991
2011-04-29,15446575000000.0,2911.511,SH,4601643.0,36093298.0,13897459.0,21169532.0,807967.0,97056.0,-1949762.0,375585.0,5409610.0,36190354.0,11947697.0,21545117.0,77939727.0,7108920.0,667164703.0,7662294634.0,2319762955.0,3874724061.0,-6811155.0,525040713.0,-142279795.0,-258242736.0,660353548.0,8187335347.0,2177483160.0,3616481325.0,15567292475.0,15411413021.0,15489352748.0,0.1002769400206842,2011-04-29T00:00:00,0.8474758264854987,-4.557082942417144,-0.9346776995155804,-3.2886710156428283
2011-05-03,15567048000000.0,2932.188,SH,3041209.0,36579705.0,11676175.0,20972290.0,1411134.0,813483.0,1903293.0,-1804724.0,4452343.0,37393188.0,13579468.0,19167566.0,79822417.0,8520054.0,605141125.0,7339943759.0,2242626301.0,3575392368.0,-28614600.0,345172516.0,-189452375.0,-213876491.0,576526525.0,7685116275.0,2053173926.0,3361515877.0,15540560565.0,15380915731.0,15460738148.0,0.09931708406115276,2011-05-03T00:00:00,0.7101810709284629,-4.093147973279945,0.2317625438913136,-1.1050098298420443
2011-05-04,15213909000000.0,2866.017000000001,SH,5327527.0,38844457.0,12970379.0,22266195.0,1356620.0,3115620.0,3575721.0,817992.0,6684147.0,41960077.0,16546100.0,23084187.0,90450206.0,9876674.0,837280963.0,7342154582.0,2109586791.0,3762185043.0,-116834938.0,230019848.0,-152260693.0,-287729333.0,720446025.0,7572174430.0,1957326098.0,3474455710.0,15434353416.0,15253453004.0,15343903210.0,0.10085444319405354,2011-05-04T00:00:00,-2.2567106884006067,-4.435551231210243,-0.728322810459418,-2.4826291833802263
2011-05-05,15234452000000.0,2872.4040000000005,SH,5797223.0,40245526.0,14165959.0,22800925.0,-1783629.0,2424545.0,984125.0,1476284.0,4013594.0,42670071.0,15150084.0,24277209.0,74631038.0,8093045.0,617406562.0,7293931903.0,2059828650.0,3697313826.0,-99563743.0,-178137499.0,-245013281.0,-405851056.0,517842819.0,7115794404.0,1814815369.0,3291462770.0,15318970505.0,15169708429.0,15244339467.0,0.10006490201944908,2011-05-05T00:00:00,0.2228528302518792,-4.477264496579192,-1.343185720404285,-1.8118498342795264
2011-05-06,15102001000000.0,2863.886,SH,3376913.0,41005924.0,14501663.0,22144515.0,-208643.0,979613.0,-635652.0,1583449.0,3168270.0,41985537.0,13866011.0,23727964.0,79037225.0,7884402.0,697382182.0,7356257270.0,2152069707.0,3424375535.0,-122357823.0,-556915243.0,-338756504.0,-374182259.0,575024359.0,6799342027.0,1813313203.0,3050193276.0,15201018869.0,15042944419.0,15121981644.0,0.10013230461314364,2011-05-06T00:00:00,-0.2965460290404832,-5.378257542617821,-2.329386792388483,-0.8021353328872023
2011-05-09,15225737000000.0,2872.46,SH,3984066.0,42696470.0,13158202.0,21526938.0,-930236.0,220831.0,-2922508.0,-154754.0,3053830.0,42917301.0,10235694.0,21372184.0,79239553.0,6954166.0,545284544.0,7177219437.0,1860073288.0,3302495376.0,110393033.0,-515220807.0,-111528533.0,-256978071.0,655677577.0,6661998630.0,1748544755.0,3045517305.0,15311614230.0,15153135124.0,15232374677.0,0.10004359511135652,2011-05-09T00:00:00,0.29938342517823685,-4.585823630957738,0.2248067614393076,-1.3412623204926926
2011-05-10,15310905000000.0,2890.634,SH,2457378.0,41915397.0,9818357.0,20943107.0,1552384.0,-1818228.0,413505.0,-13504.0,4009762.0,40097169.0,10231862.0,20929603.0,95339354.0,8506550.0,386030039.0,6658776658.0,1628696765.0,3083384290.0,163610986.0,-278628976.0,151646196.0,-64752485.0,549641025.0,6380147682.0,1780342961.0,3018631805.0,15491325017.0,15300646309.0,15395985663.0,0.10055568670173318,2011-05-10T00:00:00,0.632698105456647,-2.5065169711067736,0.6346600269321446,-1.4171669756509473
2011-05-11,15267223000000.0,2883.42,SH,3692825.0,41574600.0,10134269.0,19308405.0,-1658097.0,-2210229.0,-1035949.0,-3028221.0,2034728.0,39364371.0,9098320.0,16280184.0,84911516.0,6848453.0,441068873.0,6449357243.0,1372383456.0,2687172200.0,5097649.0,-230549231.0,279101668.0,57180102.0,446166522.0,6218808012.0,1651485124.0,2744352302.0,15485994828.0,15316171796.0,15401083312.0,0.10087678231987572,2011-05-11T00:00:00,-0.24956462838256244,-1.890485171561164,0.6820802224669558,0.6072190081217244
