date,上市公司市价总值(元),上市公司数,上市公司流通市值(元),创业板指─最高,平均市盈率(倍),总发行股本(股),总成交笔数,总成交股数,总成交金额(元),总流通股本(股),收市,新上市公司数,最低
2014-11-13,2205890006647.0,400.0,1318959159364.0,1473.74,66.95,106480613904.0,1497095.0,1754286874.0,37602507200.0,68448914812.0,1442.86,0.0,1434.27
2014-11-14,2192269716036.0,400.0,1314837464092.0,1449.1,66.49,106480989536.0,1139884.0,1275377371.0,29034255163.0,68445055318.0,1441.21,0.0,1435.5
2014-11-17,2234873133180.0,400.0,1342486099382.0,1474.36,67.77,106481341193.0,1183348.0,1401838710.0,29711712209.0,68464766856.0,1471.69,0.0,1437.99
2014-11-18,2248731926839.0,400.0,1349887802415.0,1483.14,68.2,106482438197.0,1059981.0,1253588446.0,26834465157.0,68465459635.0,1481.86,0.0,1470.51
2014-11-19,2277912798999.0,400.0,1368631517815.0,1509.73,69.09,106482851894.0,1284996.0,1584381253.0,33425621893.0,68470877044.0,1505.55,0.0,1488.46
2014-11-20,2269350660989.0,400.0,1361877520904.0,1504.58,68.83,106521433670.0,1223810.0,1463848122.0,31949673697.0,68486065749.0,1494.59,0.0,1491.65
2014-11-21,2293848727733.0,400.0,1375899452364.0,1508.22,69.57,106520836129.0,1279299.0,1557657151.0,33326685614.0,68522730654.0,1504.83,0.0,1493.16
2014-11-24,2308433646510.0,400.0,1383271049957.0,1515.84,70.01,106528270951.0,1399618.0,1828925416.0,38607896492.0,68520399284.0,1507.81,0.0,1497.85
2014-11-25,2347640953973.0,400.0,1411133171926.0,1541.92,71.18,106528851801.0,1704300.0,2149557494.0,47086644954.0,68520576184.0,1541.92,0.0,1510.25
2014-11-26,2371441416447.0,400.0,1424859905424.0,1561.3,71.9,106529457886.0,1669722.0,2186006076.0,47395423026.0,68526581131.0,1554.22,0.0,1544.1
2014-11-27,2394059178835.0,400.0,1436246304655.0,1566.83,72.58,106530248830.0,1781530.0,2388017247.0,49544583951.0,68535934226.0,1563.41,0.0,1548.29
2014-11-28,2408626946296.0,400.0,1442636911441.0,1582.48,73.01,106530781409.0,1961059.0,2562163203.0,54493060009.0,68538461980.0,1570.85,0.0,1558.31
2014-12-01,2387677133166.0,400.0,1425893673150.0,1569.65,72.39,106531194541.0,1825568.0,2276255329.0,49790721144.0,68543594289.0,1552.31,0.0,1544.18
2014-12-02,2415260140527.0,400.0,1440785837962.0,1567.54,73.24,106567648970.0,1669180.0,2079789160.0,48483954421.0,68544056914.0,1565.42,0.0,1552.13
2014-12-03,2470096859436.0,403.0,1466427946119.0,1604.88,73.34,107142750126.0,2321591.0,3017877081.0,66238253801.0,68623180770.0,1604.45,3.0,1540.42
2014-12-04,2492993386755.0,403.0,1481122094392.0,1631.31,74.02,107143014049.0,2043153.0,2723195729.0,60240910528.0,68629654693.0,1621.85,0.0,1604.89
2014-12-05,2423973230903.0,403.0,1440246255017.0,1626.12,71.96,107164627280.0,2252160.0,2912104346.0,62961324979.0,68633705873.0,1581.91,0.0,1544.47
2014-12-08,2384773546990.0,403.0,1419600282278.0,1600.87,70.78,107187502164.0,1901052.0,2606112192.0,56691968952.0,68643514592.0,1567.16,0.0,1554.79
2014-12-09,2278139876187.0,403.0,1357052306871.0,1577.75,67.63,107188164537.0,2221964.0,2973712867.0,61638152210.0,68669184360.0,1504.62,0.0,1504.23
2014-12-10,2363114068490.0,403.0,1409096835704.0,1576.89,70.1,107248095617.0,1684586.0,2275629612.0,50502568491.0,68667872250.0,1572.69,0.0,1499.33
2014-12-11,2381830691282.0,403.0,1421624402756.0,1593.38,70.63,107248965492.0,1684162.0,2241820030.0,46741301184.0,68655641785.0,1587.67,0.0,1563.32
2014-12-12,2431101447453.0,403.0,1452383886997.0,1626.34,72.09,107257209576.0,1665284.0,2206508023.0,47252310976.0,68655951925.0,1623.57,0.0,1586.75
2014-12-15,2485530769945.0,403.0,1484237629771.0,1664.26,73.7,107275655308.0,1747042.0,2233279070.0,50063881431.0,68692156297.0,1657.5,0.0,1619.7
2014-12-16,2470456479510.0,403.0,1473604739896.0,1674.98,73.22,107276600231.0,1626484.0,2054640370.0,45345124984.0,68627960031.0,1649.58,0.0,1636.18
2014-12-17,2448583387835.0,403.0,1462302239526.0,1652.98,72.54,107277803681.0,1712616.0,2032129109.0,45515421847.0,68629074113.0,1644.21,0.0,1623.7
2014-12-18,2432669025094.0,403.0,1454591806988.0,1663.67,72.08,107288878297.0,1456417.0,1795276787.0,40405080717.0,68628930100.0,1634.05,0.0,1633.26
2014-12-19,2371371550072.0,403.0,1419027701403.0,1627.8,70.26,107289635492.0,1663092.0,2007562604.0,41896069267.0,68631246654.0,1596.81,0.0,1568.98
2014-12-22,2237721480384.0,403.0,1342042957746.0,1583.96,66.3,107290598484.0,1657040.0,2136307348.0,41762855613.0,68631818430.0,1517.93,0.0,1510.05
2014-12-23,2211535723060.0,403.0,1325269190796.0,1543.35,65.56,107298608100.0,1313575.0,1638062888.0,33268938018.0,68654074946.0,1496.53,0.0,1489.12
2014-12-24,2262758922923.0,403.0,1353257452348.0,1524.27,67.07,107300536230.0,1199898.0,1479545110.0,29859125327.0,68651741958.0,1519.8,0.0,1501.23
2014-12-25,2274800108550.0,403.0,1360666948282.0,1531.64,67.44,107301488428.0,1173666.0,1423228954.0,30633448149.0,68649252956.0,1529.47,0.0,1514.23
2014-12-26,2275084051740.0,403.0,1361383179682.0,1539.16,67.46,107417930117.0,1112626.0,1465739401.0,29729074591.0,68649666746.0,1536.08,0.0,1524.01
2014-12-29,2205816064125.0,403.0,1324421610410.0,1531.12,65.41,107418756096.0,1461864.0,1857747487.0,37055245453.0,68700068680.0,1499.4,0.0,1491.21
2014-12-30,2159123689478.0,403.0,1295169122719.0,1493.44,64.01,107420940120.0,1354581.0,1712098164.0,34017909541.0,68716423068.0,1460.11,0.0,1450.05
2014-12-31,2185094934551.0,406.0,1307290091497.0,1479.86,64.51,107725919854.0,1174890.0,1467508567.0,29192293191.0,68768667360.0,1471.76,3.0,1451.29
2015-01-05,2160343257281.0,406.0,1299217333345.0,1470.58,63.79,107745375770.0,1409525.0,1793640238.0,34453879430.0,69020038373.0,1464.77,0.0,1429.08
2015-01-06,2255788275664.0,406.0,1371278794577.0,1542.15,66.63,107745663503.0,1779458.0,2349845776.0,47339382034.0,69797571287.0,1539.83,0.0,1454.14
2015-01-07,2232882750232.0,406.0,1356584453684.0,1547.25,65.94,107745950018.0,1482744.0,1848950864.0,37973120903.0,69796654921.0,1523.39,0.0,1517.37
2015-01-08,2255786413791.0,406.0,1369696220279.0,1565.77,66.65,107829384432.0,1489503.0,1897331223.0,39496472141.0,69794349376.0,1541.89,0.0,1516.83
2015-01-09,2262130799750.0,406.0,1373783814672.0,1583.75,66.85,107953004674.0,1536308.0,1913112830.0,41060652457.0,69843847316.0,1553.24,0.0,1534.61
2015-01-12,2276308801375.0,406.0,1383998414533.0,1587.18,67.28,107997641158.0,1367550.0,1630125533.0,36163814626.0,69914105084.0,1586.12,0.0,1550.62
2015-01-13,2318111717312.0,406.0,1410726125843.0,1611.13,68.5,107998167625.0,1531965.0,1812776385.0,40641695117.0,70008120850.0,1601.17,0.0,1578.4
2015-01-14,2303865916064.0,406.0,1401832308780.0,1605.16,68.08,108006403272.0,1364043.0,1591199404.0,34804388914.0,70007908672.0,1588.01,0.0,1579.55
2015-01-15,2297203121339.0,406.0,1408109642750.0,1606.56,67.88,108006763186.0,1305710.0,1506826690.0,32682056487.0,70367970097.0,1586.34,0.0,1578.22
2015-01-16,2361557709799.0,406.0,1448298609940.0,1641.53,69.81,108008237238.0,1486369.0,1845769168.0,41457032118.0,70471696233.0,1639.56,0.0,1586.64
2015-01-19,2354592493791.0,406.0,1440781887591.0,1691.14,69.62,108008621323.0,2118445.0,2652400727.0,58715422319.0,70476348918.0,1630.07,0.0,1599.66
2015-01-20,2457729417790.0,406.0,1502953088043.0,1700.94,72.67,108021213332.0,2036941.0,2637257989.0,57782168320.0,70476426420.0,1700.85,0.0,1635.57
2015-01-21,2502777245036.0,409.0,1528997217290.0,1729.84,72.53,108822369632.0,2217597.0,3016504951.0,65695924333.0,70715314635.0,1722.58,3.0,1701.87
2015-01-22,2538691655644.0,411.0,1548809481778.0,1744.08,73.36,108926786841.0,1992379.0,2653531087.0,58161373547.0,70741958378.0,1744.04,2.0,1716.39
2015-01-23,2487237102637.0,413.0,1516576004626.0,1742.09,71.63,109089978140.0,1943473.0,2374121748.0,53395834627.0,70810289051.0,1697.29,2.0,1693.52
2015-01-26,2542529152934.0,413.0,1550365850028.0,1740.37,73.18,109113583486.0,1574116.0,2058477770.0,46182672441.0,70810326797.0,1739.79,0.0,1698.99
2015-01-27,2557512274251.0,413.0,1558090753401.0,1754.21,73.44,109114202509.0,1812141.0,2239857753.0,50305441064.0,70833245407.0,1743.68,0.0,1715.53
2015-01-28,2554216238992.0,413.0,1554697946893.0,1759.0,73.35,109128150520.0,1840600.0,2232413283.0,50229082671.0,70849156172.0,1731.41,0.0,1727.92
2015-01-29,2535054759189.0,413.0,1544530733682.0,1733.63,72.79,109128509330.0,1420875.0,1733650674.0,38454799515.0,71041432988.0,1711.37,0.0,1709.36
2015-01-30,2494040418956.0,413.0,1522940214868.0,1721.14,71.51,109127764692.0,1480086.0,1817821635.0,38880924249.0,71129176268.0,1680.58,0.0,1679.69
2015-02-02,2514016627030.0,413.0,1534083714354.0,1708.71,71.79,109128023327.0,1324694.0,1615252701.0,37868007293.0,71139235738.0,1696.83,0.0,1660.05
2015-02-03,2589664239631.0,413.0,1577778045068.0,1762.73,73.98,109128791902.0,1787017.0,2248126386.0,55018904096.0,71140253756.0,1750.91,0.0,1703.93
2015-02-04,2606466569991.0,413.0,1585559335471.0,1770.2,74.36,109161421320.0,1773440.0,2193737318.0,51941780418.0,71173126036.0,1757.74,0.0,1743.02
2015-02-05,2632124736223.0,413.0,1601366152532.0,1809.72,75.11,109162616905.0,2151822.0,2739612583.0,66312392844.0,71245431509.0,1774.31,0.0,1741.96
2015-02-06,2564487710511.0,413.0,1561627553718.0,1783.62,73.25,109166923617.0,2037895.0,2269447404.0,55643903451.0,71245448204.0,1730.97,0.0,1725.64
2015-02-09,2530872663724.0,413.0,1545795548124.0,1753.5,72.29,109167407077.0,1497757.0,1747357620.0,41921501989.0,71322774796.0,1708.85,0.0,1702.56
2015-02-10,2580200071502.0,413.0,1577699599749.0,1747.86,73.87,109230770642.0,1339368.0,1484034215.0,36760027650.0,71335092864.0,1747.68,0.0,1700.88
2015-02-11,2621972643399.0,413.0,1603647001246.0,1783.24,74.99,109240786140.0,1492380.0,1762558555.0,45850831009.0,71448577065.0,1772.85,0.0,1748.23
2015-02-12,2653949203917.0,413.0,1621243082101.0,1799.46,76.02,109317993554.0,1620497.0,1910064089.0,48637794739.0,71448452951.0,1788.81,0.0,1776.35
2015-02-13,2717212680628.0,413.0,1656589651839.0,1828.24,77.83,109318419397.0,1911322.0,2390686450.0,60669356141.0,71427461068.0,1825.49,0.0,1796.41
2015-02-16,2811086991816.0,414.0,1718286611054.0,1897.66,80.08,109390718265.0,2034698.0,2599807085.0,66943658441.0,71546551894.0,1896.63,1.0,1836.71
2015-02-17,2830925667404.0,421.0,1728612006851.0,1909.91,79.53,109995902869.0,1737517.0,2095336318.0,55356303749.0,71788999004.0,1894.31,7.0,1873.17
2015-02-25,2795758231704.0,421.0,1710793621215.0,1909.65,78.54,109996109763.0,1871036.0,2253042704.0,56980467500.0,71787642994.0,1876.75,0.0,1872.1
2015-02-26,2804399640033.0,421.0,1716161646217.0,1891.78,78.79,110005200856.0,1853340.0,2212748804.0,54791377101.0,71841307761.0,1880.39,0.0,1847.73
2015-02-27,2867080833695.0,421.0,1754272022419.0,1928.04,80.41,110075399880.0,2048614.0,2526871681.0,63436807309.0,71841208535.0,1928.04,0.0,1880.63
2015-03-02,2952542178496.0,421.0,1808000330509.0,1987.8,82.49,110075581389.0,2492893.0,3300956600.0,85508361192.0,71935586254.0,1986.99,0.0,1940.32
2015-03-03,2923163732350.0,421.0,1790942346422.0,2004.03,81.28,110075568499.0,2712726.0,3374050777.0,85560887242.0,71946640054.0,1961.74,0.0,1961.01
2015-03-04,2993793629568.0,421.0,1834064880321.0,2011.08,82.13,110075646788.0,2417639.0,2952971629.0,75730007880.0,71946708927.0,2009.83,0.0,1960.54
2015-03-05,3008800442280.0,421.0,1842733069448.0,2032.22,82.5,110075710933.0,2507194.0,3067127617.0,81722103185.0,71946773072.0,2014.79,0.0,1997.46
2015-03-06,2924364653333.0,421.0,1789769957544.0,2018.18,79.93,110100749019.0,2390132.0,2754570242.0,71160150465.0,71947189970.0,1951.4,0.0,1949.29
2015-03-09,2984827302396.0,421.0,1826453641044.0,1996.9,81.64,110101101717.0,2013000.0,2389868958.0,64027597903.0,71947576567.0,1994.39,0.0,1932.82
2015-03-10,3053998790414.0,421.0,1871499713887.0,2048.3,83.41,110138119081.0,2204527.0,2694767268.0,73103863317.0,72078322495.0,2045.32,0.0,2001.19
2015-03-11,3043960882611.0,421.0,1865435042569.0,2054.77,83.01,110410905887.0,2332579.0,2768794161.0,75574185315.0,72183219572.0,2035.83,0.0,2022.32
2015-03-12,3009268807121.0,421.0,1844762219561.0,2054.39,81.48,110411311505.0,2370119.0,2783480081.0,73740230884.0,72162437690.0,2018.13,0.0,1984.91
2015-03-13,3089453280882.0,421.0,1890325392816.0,2070.95,83.65,110411513605.0,2192587.0,2563194448.0,68398746238.0,72080115133.0,2069.07,0.0,2011.17
2015-03-16,3204918572301.0,421.0,1965336412742.0,2144.78,85.32,110412911879.0,2732177.0,3509813586.0,96952942817.0,72194425969.0,2142.67,0.0,2088.2
2015-03-17,3216478268584.0,421.0,1972077688368.0,2164.49,85.3,110413112220.0,3055813.0,3728874405.0,101859197635.0,72197957688.0,2137.46,0.0,2117.78
2015-03-18,3314715683632.0,422.0,2018476118548.0,2186.02,84.65,111122681627.0,2922199.0,3794041495.0,98324112140.0,72245883188.0,2182.92,1.0,2124.98
2015-03-19,3344464205445.0,426.0,2034075268432.0,2192.55,84.78,111599348725.0,2832001.0,3503446785.0,91788488519.0,72459004109.0,2183.88,4.0,2160.99
2015-03-20,3410307711207.0,426.0,2069838789143.0,2232.08,85.48,112286321267.0,2910727.0,3586543701.0,100058179723.0,72990966005.0,2213.77,0.0,2187.01
2015-03-23,3543772516772.0,426.0,2148176609619.0,2293.92,88.45,112288473110.0,3091335.0,3918845565.0,112908357830.0,73028014056.0,2293.65,0.0,2221.71
2015-03-24,3640746947710.0,428.0,2204912142051.0,2363.06,90.43,112488571537.0,3972585.0,4842248959.0,145825032346.0,73232824223.0,2357.97,2.0,2253.2
2015-03-25,3709289961530.0,428.0,2244163271574.0,2405.56,91.82,112631499990.0,3528491.0,4297270315.0,132255285472.0,73336980021.0,2385.01,0.0,2344.11
2015-03-26,3582788704510.0,429.0,2174499409844.0,2370.3,87.98,112990680126.0,3728512.0,4367236720.0,133802777737.0,73458834948.0,2291.79,1.0,2270.79
2015-03-27,3633251823760.0,429.0,2205160056531.0,2326.42,87.6,113033984303.0,2618067.0,3129183084.0,92519525532.0,73458836873.0,2323.82,0.0,2267.87
2015-03-30,3585527978169.0,429.0,2186798718784.0,2332.6,86.22,113063008637.0,2818403.0,3329855817.0,96999987159.0,74171114058.0,2290.48,0.0,2266.85
2015-03-31,3667824195123.0,429.0,2233863551651.0,2358.21,87.25,113063213148.0,2899754.0,3464337633.0,101254231217.0,74171388169.0,2335.17,0.0,2288.31
2015-04-01,3788528125204.0,429.0,2306370370902.0,2407.49,89.53,113063213148.0,2783752.0,3424439846.0,102191349324.0,74160675547.0,2404.91,0.0,2345.75
2015-04-02,3900830314566.0,429.0,2375902960379.0,2475.33,92.0,113063213148.0,3249886.0,3997436212.0,122602950245.0,74193270547.0,2475.33,0.0,2420.19
2015-04-03,3983814307093.0,429.0,2423594802456.0,2515.58,94.0,113063150248.0,3250844.0,3929979975.0,125647220005.0,74193279422.0,2510.16,0.0,2460.94
2015-04-07,4072308158024.0,429.0,2475413197385.0,2557.87,95.72,113591186378.0,3314667.0,3923216895.0,129590716260.0,74568629653.0,2556.7,0.0,2522.26
2015-04-08,3987992426557.0,429.0,2421086527605.0,2568.09,93.55,114314468378.0,3797488.0,4405231433.0,142814514253.0,75095003150.0,2488.16,0.0,2442.82
2015-04-09,4001097661437.0,429.0,2422027548927.0,2501.3,94.23,114706440378.0,3532337.0,4048983424.0,130727871585.0,75288186629.0,2496.49,0.0,2346.89
2015-04-10,4099028077770.0,429.0,2482168402191.0,2567.68,95.66,115576980478.0,2984062.0,3519258267.0,117160813522.0,75844808279.0,2552.83,0.0,2457.82
2015-04-13,4165534016016.0,429.0,2522228007511.0,2596.92,97.2,115576980478.0,3235490.0,3840741216.0,130114844046.0,75907412933.0,2577.78,0.0,2545.26
2015-04-14,4141551385615.0,429.0,2503882438199.0,2593.7,96.54,116152202145.0,3273778.0,3672609202.0,126794540860.0,76210487822.0,2558.85,0.0,2539.94
2015-04-15,3941523650982.0,429.0,2386115098116.0,2548.99,91.4,116321202145.0,3288712.0,3629183474.0,118220545362.0,76313080421.0,2441.74,0.0,2441.74
2015-04-16,3980665996086.0,429.0,2412904334378.0,2532.31,92.34,116545249952.0,2700380.0,3057209571.0,99628078366.0,76427647532.0,2484.33,0.0,2407.85
2015-04-17,3957163592662.0,429.0,2400038114593.0,2511.98,91.75,116632357645.0,2798502.0,3325137439.0,104600199423.0,76499858977.0,2463.99,0.0,2453.28
2015-04-20,3883486707557.0,429.0,2362592674616.0,2493.2,89.63,116785825420.0,2901061.0,3459565934.0,102438603949.0,76694822433.0,2424.85,0.0,2411.34
2015-04-21,4087528809077.0,429.0,2484941776252.0,2566.09,93.99,117246160886.0,2689247.0,3257836540.0,102155011756.0,76875039802.0,2566.09,0.0,2443.12
2015-04-22,4220711239044.0,435.0,2554852696510.0,2655.37,95.43,118616685036.0,3004736.0,3764918905.0,119500509655.0,77535849934.0,2634.93,6.0,2610.74
2015-04-23,4312732620284.0,440.0,2608979280928.0,2718.26,97.18,119949532672.0,3211931.0,3864528287.0,125989796701.0,78042767542.0,2706.19,5.0,2656.18
2015-04-24,4362891935912.0,446.0,2628671605526.0,2747.62,97.32,121569995097.0,3175545.0,3654466276.0,123426189121.0,78922650195.0,2734.75,6.0,2672.2
2015-04-27,4365956654117.0,446.0,2640492848404.0,2806.76,96.58,121745789267.0,3045431.0,3525090044.0,120722884975.0,79316814924.0,2747.5,0.0,2737.15
2015-04-28,4238945835736.0,446.0,2561624833324.0,2779.2,94.17,123333308053.0,3072725.0,3458939454.0,111057102157.0,80428001488.0,2687.97,0.0,2650.43
2015-04-29,4396223579160.0,446.0,2656723541707.0,2798.52,97.67,123840089105.0,2489561.0,3051133292.0,107865871336.0,80824415239.0,2797.52,0.0,2674.76
2015-04-30,4471003299200.0,446.0,2705047259412.0,2918.75,98.94,124932980579.0,2882436.0,3438532668.0,120178841123.0,81547660931.0,2857.89,0.0,2825.16
2015-05-04,4477462844567.0,446.0,2708649773533.0,2884.44,99.04,125801829771.0,2579579.0,2938546154.0,103288634442.0,81995891232.0,2845.25,0.0,2803.82
2015-05-05,4420868033852.0,446.0,2665241189398.0,2845.71,97.79,126214605112.0,2747924.0,3042404496.0,101383706383.0,82155159303.0,2783.44,0.0,2753.87
2015-05-06,4503838281458.0,446.0,2712471442623.0,2927.03,99.63,126365729706.0,3115685.0,3495099415.0,126508858262.0,82274174031.0,2846.56,0.0,2806.3
2015-05-07,4467475582202.0,446.0,2681623913930.0,2879.68,98.86,126673819272.0,2862685.0,3078859445.0,108779924502.0,82424261381.0,2806.05,0.0,2801.47
2015-05-08,4741750621058.0,446.0,2843189430304.0,2974.37,104.95,127412462020.0,3228450.0,3866412288.0,135286360015.0,82869379014.0,2973.6,0.0,2838.97
2015-05-11,5012745266942.0,446.0,3018313970999.0,3150.49,110.95,127492878522.0,3799015.0,4843211290.0,172424510522.0,83586772611.0,3146.83,0.0,2991.33
2015-05-12,5180060696461.0,446.0,3116960418150.0,3254.99,114.69,128500321886.0,4318913.0,5172632077.0,186407694397.0,84167397119.0,3250.3,0.0,3133.96
2015-05-13,5175915388853.0,447.0,3101005281193.0,3271.18,114.33,129594409209.0,4105299.0,4661092895.0,173376218055.0,84776817739.0,3192.15,1.0,3123.92
2015-05-14,5164119656615.0,450.0,3090896804391.0,3228.03,113.64,130940425478.0,3961946.0,4491292528.0,163844255136.0,85643604146.0,3141.59,3.0,3137.28
2015-05-15,5220738218850.0,456.0,3119254951234.0,3176.12,114.02,132298692823.0,3629896.0,4119353676.0,145232213545.0,86180375971.0,3145.34,6.0,3059.86
2015-05-18,5478055987726.0,457.0,3261407324161.0,3286.41,119.47,132427260318.0,3603551.0,4240488029.0,156038637263.0,86221814787.0,3278.48,1.0,3178.37
2015-05-19,5579574726162.0,458.0,3327968296790.0,3340.42,121.6,133380401359.0,4086170.0,4472588606.0,170822497550.0,86770080455.0,3322.77,1.0,3206.78
2015-05-20,5748078018990.0,458.0,3426795201480.0,3471.95,125.27,134436820152.0,4206007.0,4698531391.0,179180843572.0,87531252227.0,3406.28,0.0,3339.17
2015-05-21,5966729734735.0,458.0,3558465441056.0,3531.84,130.08,135839563080.0,4173446.0,4528436614.0,180093688406.0,88496588082.0,3527.41,0.0,3421.45
2015-05-22,5943779660054.0,458.0,3539028943300.0,3618.24,129.58,137772164180.0,5386522.0,5784804281.0,222183807674.0,89396600571.0,3516.63,0.0,3438.57
2015-05-25,5901969852264.0,458.0,3517064690219.0,3499.54,128.6,138374372806.0,4371531.0,4591759950.0,176185178537.0,89871340207.0,3467.92,0.0,3370.84
2015-05-26,6182670823176.0,458.0,3679981974106.0,3619.49,134.68,139751895917.0,4251268.0,4572967403.0,181793544386.0,90566448728.0,3618.23,0.0,3471.8
2015-05-27,6303790176751.0,461.0,3737737836431.0,3662.98,136.72,141050687879.0,4825212.0,5000464060.0,199385858335.0,91292393377.0,3628.67,3.0,3546.58
2015-05-28,6029721120999.0,464.0,3561767267134.0,3677.33,129.86,142653806666.0,5462700.0,5426202416.0,220993496830.0,91994917757.0,3432.98,3.0,3432.98
2015-05-29,6211591264595.0,464.0,3675089810763.0,3595.17,133.76,143029077927.0,4908605.0,5010923967.0,213261265874.0,92174599156.0,3542.84,0.0,3328.46
2015-06-01,6480012806793.0,464.0,3855556615580.0,3722.86,139.54,143791139365.0,4197785.0,4394820185.0,191813271965.0,92831238098.0,3718.75,0.0,3580.08
2015-06-02,6740779468003.0,464.0,4038426232647.0,3912.48,145.13,145217880877.0,4779071.0,5049960227.0,214561324879.0,94036414402.0,3901.54,0.0,3756.09
2015-06-03,6806992330626.0,464.0,4085153301452.0,4011.04,146.57,145583828223.0,5098204.0,5033436465.0,222709916347.0,94341465025.0,3982.25,0.0,3838.22
2015-06-04,6689348805295.0,464.0,4024224190390.0,4015.2,144.04,146633973731.0,4942492.0,4751896206.0,207734052327.0,94938169338.0,3943.47,0.0,3695.83
2015-06-05,6648811905490.0,464.0,3987368963087.0,4037.96,143.17,146643741962.0,4805010.0,4731262341.0,200689595917.0,94939697347.0,3885.83,0.0,3841.42
2015-06-08,6351374582730.0,464.0,3807898088742.0,3862.8,136.75,147526816956.0,4641654.0,4491036183.0,181392891183.0,95338197965.0,3704.55,0.0,3643.04
2015-06-09,6361757641605.0,464.0,3819014538434.0,3793.37,136.94,148587361004.0,4037447.0,3925757599.0,158259264423.0,96081291131.0,3705.54,0.0,3633.72
2015-06-10,6601215844813.0,468.0,3953380128932.0,3876.85,141.14,149979382743.0,4157230.0,4387146290.0,170509559691.0,96799519146.0,3834.7,4.0,3676.76
2015-06-11,6715427396524.0,472.0,4013734692318.0,3884.37,142.44,151376926748.0,4223554.0,4456360356.0,168659471049.0,97736943154.0,3862.14,4.0,3815.06
2015-06-12,6805665725510.0,475.0,4072058793669.0,3922.7,143.52,151914063879.0,4486950.0,4514993856.0,183021304395.0,98001277818.0,3899.71,3.0,3850.59
2015-06-15,6520653952525.0,475.0,3912506205921.0,3919.36,137.47,152090746931.0,4805083.0,4770819157.0,186079696993.0,98239903733.0,3696.03,0.0,3688.89
2015-06-16,6298794985838.0,475.0,3781522464120.0,3669.82,132.83,152621850369.0,4397838.0,4337397030.0,169633490690.0,98920578462.0,3590.67,0.0,3475.35
2015-06-17,6525808455227.0,475.0,3918191840275.0,3754.37,137.62,152614206375.0,4026229.0,4023159974.0,158254549795.0,98921822169.0,3741.36,0.0,3511.11
2015-06-18,6182329430113.0,475.0,3705855605031.0,3752.18,130.51,153096579254.0,3976027.0,3827496932.0,150867917480.0,99385412048.0,3504.55,0.0,3497.73
2015-06-19,5861644688739.0,475.0,3512758987809.0,3476.03,123.77,153768366156.0,3526845.0,3696322266.0,136626439314.0,99890916108.0,3314.98,0.0,3304.65
2015-06-23,5991914803761.0,475.0,3584538230864.0,3397.27,126.54,153797307919.0,3600381.0,3822562729.0,137564172033.0,99895350459.0,3393.94,0.0,3154.6
2015-06-24,6021275265842.0,475.0,3602187115056.0,3459.46,127.17,153813461526.0,3658013.0,3771830339.0,140495551187.0,99976933212.0,3383.4,0.0,3304.67
2015-06-25,5726850094133.0,475.0,3425782282154.0,3408.23,120.91,153894258985.0,3655076.0,3696531882.0,134281006235.0,100066912257.0,3206.38,0.0,3172.37
2015-06-26,5266765364612.0,476.0,3146621081560.0,3078.4,110.72,154434601922.0,3045917.0,3550865775.0,117600107089.0,100389042148.0,2920.7,1.0,2915.94
2015-06-29,4883045444930.0,476.0,2916818363946.0,2950.13,102.67,154435174818.0,2947319.0,3864715746.0,116754058686.0,100443334903.0,2689.76,0.0,2663.44
2015-06-30,5124611857236.0,480.0,3068136370816.0,2875.09,107.25,154804015249.0,4018453.0,5487873568.0,161682212717.0,100571459691.0,2858.61,4.0,2485.46
2015-07-01,4901675496984.0,482.0,2941469224166.0,3008.19,102.38,154925457722.0,4479523.0,5264804178.0,170220910797.0,100867395774.0,2759.41,2.0,2743.61
2015-07-02,4663697338468.0,484.0,2804154595716.0,2825.15,97.12,155435748511.0,3531967.0,4530411878.0,129801897466.0,101281048756.0,2649.32,2.0,2591.05
2015-07-03,4501628032383.0,484.0,2713699858172.0,2788.76,93.78,155722183053.0,3575549.0,4708475142.0,128367019224.0,101434741561.0,2605.28,0.0,2458.29
2015-07-06,4303973225673.0,484.0,2595327364811.0,2795.67,89.68,155978805957.0,3771504.0,5160696701.0,138023358209.0,101752957428.0,2493.83,0.0,2417.56
2015-07-07,4071933794121.0,484.0,2462086181275.0,2415.68,84.82,156259176522.0,1220451.0,1889795493.0,44729709349.0,101891719111.0,2352.01,0.0,2350.97
2015-07-08,4028490650306.0,484.0,2443838270643.0,2364.08,83.92,156263026315.0,1935955.0,4459066886.0,93180660039.0,101931187348.0,2364.05,0.0,2304.76
2015-07-09,4159220852628.0,484.0,2515178419905.0,2435.76,86.64,156348648527.0,1555760.0,2300380849.0,58662066519.0,101947037291.0,2435.76,0.0,2338.11
2015-07-10,4320836720665.0,484.0,2613727861688.0,2535.89,90.01,156377582794.0,790720.0,1342935548.0,45653651197.0,102266428001.0,2535.89,0.0,2478.87
2015-07-13,4528504291751.0,484.0,2742391100355.0,2683.07,94.35,156446348646.0,1830620.0,2526113702.0,85781858142.0,102297614826.0,2683.07,0.0,2592.2
2015-07-14,4655586955794.0,484.0,2813838019590.0,2827.55,96.96,156446506053.0,3177436.0,4067263980.0,121685300118.0,102296935544.0,2726.05,0.0,2715.98
2015-07-15,4441030571370.0,484.0,2684499231818.0,2750.66,92.5,156447607270.0,3770629.0,5065896972.0,135489808572.0,102368473817.0,2590.03,0.0,2583.46
