date,上市公司市价总值(元),上市公司数,上市公司流通市值(元),平均市盈率(倍),总发行股本(股),总成交笔数,总成交股数,总成交金额(元),总流通股本(股),新上市公司数
2011-01-21,4066290531415.0,485.0,3093967805427.0,32.75,350704095174.0,2042549.0,2930571359.0,35891490125.0,272304640909.0,0.0
2011-01-24,4000730420384.0,485.0,3044495598650.0,32.03,350857916245.0,1856702.0,2633533430.0,32170181469.0,272305995741.0,0.0
2011-01-25,3958703686489.0,485.0,3015122258746.0,31.72,350994624708.0,1485889.0,2088932967.0,24876231321.0,272442704204.0,0.0
2011-01-26,4014745441190.0,485.0,3058907190212.0,32.17,351198631958.0,1345156.0,1880192102.0,22786624725.0,272646707913.0,0.0
2011-01-27,4090633708856.0,485.0,3108806401234.0,32.79,351198632441.0,2153672.0,3082947125.0,38517883590.0,272646708396.0,0.0
2011-01-28,4137798204973.0,485.0,3144342713777.0,33.15,351558800361.0,2030941.0,2812458342.0,36629283790.0,273006955067.0,0.0
2011-01-31,4182356056847.0,485.0,3189208577733.0,33.46,351632878730.0,1972695.0,2811602248.0,36179376108.0,273544737455.0,0.0
2011-02-01,4184777905473.0,485.0,3190724956848.0,33.47,351636837810.0,1685145.0,2289477017.0,30429055046.0,273547838635.0,0.0
2011-02-09,4143569639449.0,485.0,3162144466537.0,33.11,351638252963.0,2063518.0,2729304332.0,36156601830.0,273549268688.0,0.0
2011-02-10,4253112240586.0,485.0,3249861568754.0,34.0,351640098307.0,2471706.0,3445526451.0,44973710174.0,273551112982.0,0.0
2011-02-11,4294434237480.0,485.0,3281493669770.0,34.35,351642600349.0,2892687.0,4129821390.0,54724395984.0,273552832838.0,0.0
2011-02-14,4418861606103.0,485.0,3380663958078.0,35.37,351642615417.0,3705967.0,5530935940.0,76852513085.0,274297731068.0,0.0
2011-02-15,4417804869636.0,485.0,3382818732478.0,35.36,351646817888.0,3623274.0,5191643890.0,72616876563.0,274301933164.0,0.0
2011-02-16,4492523417150.0,485.0,3441428958593.0,35.88,351646818286.0,3340294.0,4831362677.0,67690099091.0,274589747879.0,0.0
2011-02-17,4489764573120.0,485.0,3442481609802.0,35.85,351650885053.0,3688572.0,5238970266.0,72553275258.0,274593821927.0,0.0
2011-02-18,4440353625182.0,485.0,3408075069947.0,35.5,351894342921.0,3264570.0,4404710024.0,62385189592.0,274852228675.0,0.0
2011-02-21,4524101972580.0,485.0,3509320890952.0,36.18,351896127375.0,3288932.0,4863516318.0,66134750585.0,275645485455.0,0.0
2011-02-22,4396423671169.0,485.0,3411602542008.0,35.27,351896970834.0,4344703.0,5865786275.0,81536798804.0,275646325711.0,0.0
2011-02-23,4415678111611.0,485.0,3426873282769.0,35.44,351896971063.0,2965213.0,4154760682.0,55857068383.0,275646328442.0,0.0
2011-02-24,4448926371367.0,485.0,3450883708593.0,35.71,352379091697.0,3116199.0,4369302598.0,56517894872.0,275737125077.0,0.0
2011-02-25,4457693288354.0,485.0,3460304018831.0,35.25,352385360210.0,2918928.0,3955152530.0,53692820806.0,275763393590.0,0.0
2011-02-28,4524723576353.0,485.0,3515447269495.0,35.67,352386959712.0,3470892.0,4891348801.0,66271950039.0,275765198868.0,0.0
2011-03-01,4539090606056.0,485.0,3526054265288.0,35.54,352388386014.0,3826164.0,5491298800.0,73191252087.0,275766629607.0,0.0
2011-03-02,4525552048643.0,485.0,3514646438364.0,35.32,352390194252.0,3510700.0,4797637299.0,64069763149.0,275768414672.0,0.0
2011-03-03,4469890991050.0,485.0,3469689025786.0,34.85,352392116153.0,3521848.0,4944780166.0,66241876010.0,276173322062.0,0.0
2011-03-04,4531861546066.0,485.0,3532360356295.0,35.33,352759215829.0,2881843.0,4271286366.0,55301657450.0,277057469396.0,0.0
2011-03-07,4610885086479.0,485.0,3593473030829.0,35.61,352760293050.0,4179439.0,6339937109.0,85742277036.0,277066950749.0,0.0
2011-03-08,4618958173300.0,485.0,3599882348670.0,34.99,352765390106.0,3660609.0,5360385620.0,71327730304.0,277119695734.0,0.0
2011-03-09,4624125012974.0,485.0,3605034233705.0,35.03,352766908680.0,3441243.0,4949998474.0,65304842003.0,277250805761.0,0.0
2011-03-10,4572145800523.0,485.0,3568129548765.0,34.51,352768546146.0,3655248.0,4950427925.0,67237878941.0,277507304030.0,0.0
2011-03-11,4554041672233.0,485.0,3545023374697.0,34.39,353451288941.0,3404903.0,4736940666.0,63009304630.0,277507328751.0,0.0
2011-03-14,4592678945901.0,485.0,3576979328385.0,34.68,353451926034.0,3187678.0,4524614014.0,59986871024.0,277722246997.0,0.0
2011-03-15,4504801446655.0,485.0,3518953822923.0,34.01,353221368549.0,4264810.0,5796050796.0,75632911258.0,277726528916.0,0.0
2011-03-16,4625141820917.0,485.0,3574044182628.0,34.55,355313362878.0,3526292.0,5254407929.0,66785254783.0,278409250340.0,0.0
2011-03-17,4547143780240.0,485.0,3510549510583.0,33.59,355616659499.0,3717414.0,5225944980.0,66199180751.0,278419768256.0,0.0
2011-03-18,4578280684080.0,485.0,3531662868751.0,33.36,355784283373.0,2731515.0,3985878624.0,51598210406.0,278538033529.0,0.0
2011-03-21,4553687996243.0,485.0,3517597284340.0,32.9,355989533833.0,2779306.0,3851526464.0,50448583725.0,279481101813.0,0.0
2011-03-22,4492264793721.0,484.0,3523390290075.0,32.5,352928747548.0,2617707.0,3530903058.0,47308660763.0,279233868857.0,0.0
2011-03-23,4554254942546.0,484.0,3569833077553.0,32.39,352941798234.0,3031987.0,4376669114.0,58442434253.0,279246905416.0,0.0
2011-03-24,4547572640751.0,484.0,3566932146103.0,31.99,352947263901.0,3216025.0,4545333418.0,58916416482.0,279252235561.0,0.0
2011-03-25,4595802382617.0,484.0,3628479411855.0,32.31,352947263901.0,3808962.0,5661623674.0,74045018314.0,279587071055.0,0.0
2011-03-28,4588082645483.0,484.0,3622722826550.0,31.72,352947263901.0,4555157.0,6657265534.0,89340299012.0,279587137043.0,0.0
2011-03-29,4521929527658.0,484.0,3572480985343.0,30.77,353113169901.0,4432973.0,6656510863.0,78729949908.0,279743302889.0,0.0
2011-03-30,4504000048732.0,484.0,3578231602091.0,30.1,353113169901.0,3473818.0,5227062908.0,62599790267.0,281562616563.0,0.0
2011-03-31,4450256041578.0,484.0,3539722708475.0,28.9,353113170267.0,3119296.0,4466253242.0,52490295736.0,281562616929.0,0.0
2011-04-01,4498625340428.0,484.0,3576823124663.0,29.28,353113170267.0,2649410.0,3922707156.0,48151527928.0,281562603004.0,0.0
2011-04-06,4515498326236.0,484.0,3587676423337.0,29.27,353113170267.0,3404634.0,5095315063.0,68164443211.0,281562603004.0,0.0
2011-04-07,4550697642586.0,484.0,3616184123501.0,29.29,353113170267.0,3305555.0,4951864654.0,64036521896.0,281562603004.0,0.0
2011-04-08,4601421938669.0,484.0,3656811309592.0,29.18,353372692858.0,3224592.0,4764982859.0,63325413132.0,281824221906.0,0.0
2011-04-11,4574063036857.0,484.0,3632678791176.0,28.86,353372692858.0,4147852.0,6313038303.0,80639822200.0,281824258566.0,0.0
2011-04-12,4574907594434.0,484.0,3634719128774.0,28.82,353372692858.0,3863626.0,6190476148.0,71673515709.0,282047615080.0,0.0
2011-04-13,4622422621854.0,484.0,3670202153352.0,29.1,353669144858.0,3431812.0,5425605402.0,63770905820.0,282047615080.0,0.0
2011-04-14,4600542350247.0,484.0,3652822920500.0,28.95,356155127274.0,3477563.0,5481098459.0,64249978830.0,283133426101.0,0.0
2011-04-15,4604600710767.0,484.0,3654039821405.0,28.95,356155127274.0,3550394.0,5565307961.0,65446711994.0,283338893173.0,0.0
2011-04-18,4614603700740.0,484.0,3660968768706.0,28.94,356229877946.0,3846928.0,6169809621.0,72328816446.0,283548782712.0,0.0
2011-04-19,4580751087388.0,484.0,3636340019643.0,28.53,356344633759.0,4358509.0,6870065338.0,77454290664.0,283549245538.0,0.0
2011-04-20,4562362899980.0,484.0,3622532847180.0,28.54,356344633759.0,3326000.0,5165919466.0,60694551159.0,283749911731.0,0.0
2011-04-21,4596834313234.0,484.0,3648750043814.0,28.73,356344633827.0,3349271.0,5353981331.0,66220929139.0,283749835113.0,0.0
2011-04-22,4574935982718.0,484.0,3631323287428.0,28.57,356344633827.0,3220951.0,4867329603.0,57099114506.0,283760796957.0,0.0
2011-04-25,4487004239647.0,484.0,3563416628267.0,28.13,356344633867.0,3405591.0,5170759092.0,62266984526.0,283760787457.0,0.0
2011-04-26,4436749010542.0,484.0,3525831469425.0,27.51,356484953439.0,2696158.0,4092369607.0,47420059611.0,283997045279.0,0.0
2011-04-27,4391979750168.0,484.0,3489944195965.0,26.82,356573844830.0,2751986.0,4146514263.0,48980229970.0,284049728660.0,0.0
2011-04-28,4279129080431.0,484.0,3404127829784.0,26.08,356997880475.0,2682320.0,4090298799.0,47173628466.0,284709696779.0,0.0
2011-04-29,4353656642875.0,484.0,3464001028799.0,26.33,357122008207.0,1998005.0,3099272105.0,36271681021.0,285047815645.0,0.0
2011-05-03,4402149328280.0,484.0,3502950517839.0,26.56,357172008207.0,2110555.0,3249240582.0,39076039264.0,285059803324.0,0.0
2011-05-04,4296389944375.0,484.0,3419313872793.0,25.91,357172008207.0,2589654.0,3673294689.0,45732844311.0,285060722897.0,0.0
2011-05-05,4301089538702.0,484.0,3433773060963.0,25.94,357172008207.0,2047801.0,3061770463.0,36725535389.0,285889140962.0,0.0
2011-05-06,4309370268225.0,484.0,3442838234556.0,25.98,357797894311.0,2432195.0,3724363079.0,43765574491.0,286567089791.0,0.0
2011-05-09,4334127987806.0,484.0,3462161352874.0,26.13,357797894311.0,2149325.0,3233436338.0,38345696234.0,286567091951.0,0.0
2011-05-10,4370219767330.0,484.0,3490136919290.0,26.35,357797894311.0,2169652.0,3193390859.0,38939373588.0,286649042471.0,0.0
2011-05-11,4376904319497.0,484.0,3493073496966.0,26.39,357797894311.0,2502914.0,3747158173.0,43763659762.0,286649273671.0,0.0
2011-05-12,4325684313662.0,484.0,3458584791309.0,26.07,357797894311.0,2790047.0,4150277107.0,48450273017.0,287038501911.0,0.0
2011-05-13,4358820785811.0,484.0,3482825065622.0,26.28,358009731700.0,2502275.0,3747327591.0,45033075344.0,287211825765.0,0.0
2011-05-16,4339535803803.0,484.0,3467767878716.0,26.16,358074099516.0,2592389.0,4133323778.0,46383815768.0,287304778246.0,0.0
2011-05-17,4339674208967.0,484.0,3469148265737.0,26.17,358148662124.0,2974768.0,4599791573.0,52435182938.0,287379325327.0,0.0
2011-05-18,4372179799376.0,484.0,3498283956359.0,26.38,358148662124.0,2266595.0,3599762855.0,39812663860.0,287637788517.0,0.0
2011-05-19,4347256730238.0,484.0,3488482365131.0,26.22,363845773643.0,2448360.0,3821700117.0,41044685441.0,291928555914.0,0.0
2011-05-20,4337452480432.0,484.0,3481905794479.0,26.17,363891773643.0,2081513.0,3152847281.0,35851368978.0,292002640638.0,0.0
2011-05-23,4179788480209.0,484.0,3356583842679.0,25.22,363891773643.0,2859950.0,4250228187.0,45737763411.0,292002637638.0,0.0
2011-05-24,4176891389431.0,484.0,3355695627553.0,25.2,363891773739.0,2191891.0,3405947120.0,36922463526.0,292004478243.0,0.0
2011-05-25,4133928730492.0,484.0,3320256217221.0,24.95,364536559613.0,2174654.0,3370251167.0,36382706194.0,292648598766.0,0.0
2011-05-26,4101645024458.0,484.0,3293968880057.0,24.75,364597387133.0,2188648.0,3309308772.0,36903828659.0,292709402633.0,0.0
2011-05-27,4032397022843.0,484.0,3236214726169.0,24.35,365678487995.0,2227039.0,3415477391.0,36133021332.0,293664427624.0,0.0
2011-05-30,3982217615051.0,484.0,3196558795219.0,24.05,365678487995.0,1791681.0,2661154496.0,29370242679.0,293696950871.0,0.0
2011-05-31,4066230655941.0,484.0,3262371834481.0,24.58,365678487995.0,1869666.0,2937695501.0,32074460861.0,293723880756.0,0.0
2011-06-01,4096212120056.0,484.0,3287592250846.0,24.77,365678487995.0,2030453.0,3014789112.0,34340515732.0,293724121371.0,0.0
2011-06-02,4038940374271.0,484.0,3240787846263.0,24.42,365678487995.0,2103168.0,3146524829.0,34499272649.0,293784300633.0,0.0
2011-06-03,4099787090808.0,484.0,3296356490671.0,24.8,365678487995.0,1805683.0,2751126158.0,32243629335.0,294623080107.0,0.0
2011-06-07,4132329390027.0,484.0,3322128510192.0,25.0,365678487995.0,1818363.0,2776992200.0,32029766022.0,294623080087.0,0.0
2011-06-08,4173040141357.0,484.0,3335811730678.0,24.97,367435665917.0,2141582.0,3411462048.0,36232954622.0,294631084410.0,0.0
2011-06-09,4086608704743.0,484.0,3263051670841.0,24.43,368248342711.0,2224383.0,3428511855.0,37023998393.0,294734266934.0,0.0
2011-06-10,4096423558826.0,484.0,3271215152936.0,24.49,368647146411.0,2020947.0,3022923446.0,32902479351.0,295162552787.0,0.0
2011-06-13,4083976827313.0,484.0,3261336308124.0,24.41,368647146411.0,1665751.0,2614004546.0,29591480252.0,295163520042.0,0.0
2011-06-14,4154538539240.0,484.0,3317792954570.0,24.85,368875378878.0,2172620.0,3526217019.0,38478355071.0,295386603573.0,0.0
2011-06-15,4117407348746.0,484.0,3287386691104.0,24.62,369038346979.0,2030462.0,3147439463.0,35505856808.0,295598424837.0,0.0
2011-06-16,4043303170533.0,484.0,3229037143894.0,24.17,369708806281.0,1962446.0,2901473168.0,31397111937.0,296268835621.0,0.0
2011-06-17,4000343830630.0,484.0,3198283384918.0,23.91,369708806281.0,1720801.0,2517711150.0,28270494790.0,296735042069.0,0.0
2011-06-20,3961363110335.0,484.0,3163805500572.0,23.68,371739286671.0,1485076.0,2219422308.0,25338531662.0,297931804321.0,0.0
2011-06-21,4021881602448.0,484.0,3212304338210.0,24.06,371821697615.0,1626727.0,2622830858.0,28861716307.0,298014235785.0,0.0
2011-06-22,4015274149381.0,484.0,3209472101294.0,24.05,372176340087.0,1620486.0,2450840971.0,27374179847.0,298422346172.0,0.0
2011-06-23,4091497447105.0,484.0,3270343200815.0,24.52,372176340087.0,2026149.0,3097444988.0,35568946184.0,298422227567.0,0.0
2011-06-24,4181536930551.0,484.0,3342355312773.0,25.06,372273279387.0,3009574.0,4792144968.0,58094367768.0,298589090263.0,0.0
2011-06-27,4212156967924.0,484.0,3364955944650.0,25.25,372298359235.0,2527453.0,4076690703.0,48600745667.0,298658476913.0,0.0
2011-06-28,4221170361958.0,484.0,3374393393546.0,25.3,372317730479.0,2201658.0,3426149110.0,41380410994.0,298684143444.0,0.0
2011-06-29,4173519452295.0,484.0,3335852358143.0,25.01,372317730479.0,2093925.0,3255991527.0,37496148351.0,298834955711.0,0.0
2011-06-30,4232383883478.0,484.0,3383335450718.0,25.37,372671471279.0,2218702.0,3675145831.0,42395193470.0,299187589391.0,0.0
2011-07-01,4254298701477.0,484.0,3401760282465.0,25.5,372671471279.0,2411937.0,3888877318.0,46127379797.0,299189761791.0,0.0
2011-07-04,4351578399819.0,484.0,3480638889259.0,26.1,372740448345.0,3017230.0,5178417570.0,61018706638.0,299196799503.0,0.0
2011-07-05,4366594108877.0,484.0,3493219589347.0,26.21,373080980438.0,2940647.0,4832207309.0,56336891964.0,299440934033.0,0.0
2011-07-06,4365422172281.0,484.0,3494247804644.0,26.21,373080980438.0,2682281.0,4333823506.0,50239148337.0,299440926533.0,0.0
2011-07-07,4354694340175.0,484.0,3485205306519.0,26.18,375220906963.0,2922305.0,4761249573.0,57542723859.0,301463856267.0,0.0
2011-07-08,4375147973254.0,484.0,3491342038169.0,26.25,375369790703.0,2347442.0,3703587872.0,44250224750.0,301513694902.0,0.0
2011-07-11,4401187815764.0,484.0,3514358083666.0,26.38,375846938516.0,2350600.0,3722372631.0,45337963427.0,301990854129.0,0.0
2011-07-12,4332047617778.0,484.0,3463230034280.0,25.97,376531448264.0,2820730.0,4337724921.0,50806976658.0,302846001097.0,0.0
2011-07-13,4404414709301.0,484.0,3523628699472.0,26.41,376531448264.0,2445464.0,3935902108.0,48709443445.0,302855710553.0,0.0
2011-07-14,4434010537057.0,484.0,3537638993239.0,26.54,377367170870.0,2800374.0,4372277042.0,54479867058.0,302859314117.0,0.0
2011-07-15,4454477255164.0,484.0,3554403728327.0,26.52,379170655057.0,2917314.0,4688759214.0,56310120934.0,304714699504.0,0.0
2011-07-18,4448704823461.0,484.0,3550135162132.0,26.49,381449310941.0,2700381.0,4271780430.0,50722891553.0,306996818888.0,0.0
2011-07-19,4406841087305.0,484.0,3518058613276.0,26.24,381449310973.0,2484044.0,3777692391.0,45442627972.0,307024970249.0,0.0
2011-07-20,4409864597240.0,484.0,3521285598892.0,26.26,381449311427.0,2179465.0,3397665086.0,41205519686.0,307040416348.0,0.0
2011-07-21,4367443684901.0,484.0,3490832096683.0,26.0,381449311427.0,2360975.0,3490434686.0,43776489134.0,307164346751.0,0.0
2011-07-22,4379772029165.0,484.0,3504853390848.0,26.08,381449311440.0,1954597.0,3025398926.0,37834896323.0,307489830272.0,0.0
2011-07-25,4222916308688.0,484.0,3381277871963.0,25.14,381449311619.0,2893127.0,4215457392.0,50266263352.0,307489924100.0,0.0
2011-07-26,4241831469642.0,484.0,3401524546884.0,25.26,381449311619.0,1758809.0,2763743746.0,31715849638.0,307681511956.0,0.0
2011-07-27,4292651130397.0,484.0,3443873243464.0,25.57,381978718539.0,1923142.0,3046710215.0,36219220096.0,308168964605.0,0.0
2011-07-28,4274280647822.0,484.0,3447120313083.0,25.46,381978718539.0,1953398.0,3017539997.0,36583173046.0,311166742873.0,0.0
2011-07-29,4238803823109.0,484.0,3417040400714.0,25.25,381978718539.0,1744957.0,2690731115.0,31860339478.0,311166742873.0,0.0
2011-08-01,4251101174568.0,484.0,3427752459001.0,25.33,381978718539.0,1480283.0,2267504840.0,26884248903.0,311154505335.0,0.0
2011-08-02,4223404140348.0,484.0,3404622796691.0,25.16,381978718539.0,1782785.0,2681806593.0,30817720694.0,311154504938.0,0.0
2011-08-03,4229304706352.0,484.0,3413618156323.0,25.2,381995518539.0,1588380.0,2637139734.0,30385810014.0,313482638376.0,0.0
2011-08-04,4245314427307.0,484.0,3426304506048.0,25.29,381995518539.0,1584524.0,2609956745.0,28194226537.0,313482636376.0,0.0
2011-08-05,4188016237047.0,484.0,3357259971657.0,24.67,384135578422.0,1988474.0,3127514440.0,35242175905.0,313482636376.0,0.0
2011-08-08,4004223192728.0,484.0,3209736878620.0,23.6,384135578422.0,2679360.0,4140257562.0,44234223242.0,313594804246.0,0.0
2011-08-09,3997257432682.0,484.0,3200722450183.0,23.57,384135578422.0,2422414.0,3923817318.0,42332325161.0,313619233357.0,0.0
2011-08-10,4047571931916.0,484.0,3239791975618.0,23.87,384219033311.0,2233616.0,3717446711.0,42505327084.0,313691201547.0,0.0
2011-08-11,4113316221269.0,484.0,3298462691781.0,24.26,384219033311.0,2273537.0,3794429846.0,43945573418.0,313878171285.0,0.0
2011-08-12,4149613139977.0,484.0,3328086171144.0,24.45,384241653311.0,2374349.0,4134280015.0,43441938978.0,313985585398.0,0.0
2011-08-15,4204760243507.0,484.0,3371118951976.0,24.77,384241653316.0,2262070.0,4213438613.0,41628390334.0,313985579999.0,0.0
2011-08-16,4172713545903.0,484.0,3345205302475.0,24.58,384818439166.0,2118682.0,3517969914.0,38000619098.0,314243762446.0,0.0
2011-08-17,4154739946266.0,484.0,3330343654419.0,24.47,384818439166.0,1787912.0,3015981054.0,31020554694.0,314243772579.0,0.0
2011-08-18,4091079310343.0,484.0,3279017057893.0,24.07,385189862333.0,2017617.0,3168560232.0,34130000875.0,314410731144.0,0.0
2011-08-19,4050205766939.0,484.0,3244362230204.0,23.83,385189862333.0,1794524.0,2773879689.0,30409198403.0,314410731144.0,0.0
2011-08-22,4003885029194.0,484.0,3205239437697.0,23.55,385189862333.0,1532326.0,2279709996.0,26028223173.0,314366070046.0,0.0
2011-08-23,4076504638751.0,484.0,3251976785408.0,23.86,386098360537.0,1382630.0,2226852862.0,23817238923.0,314371738795.0,0.0
2011-08-24,4069536604225.0,484.0,3248301480018.0,23.82,386098360537.0,1607179.0,2468446646.0,27291947709.0,314446677770.0,0.0
2011-08-25,4177144314843.0,484.0,3332248098203.0,24.47,386098360537.0,2188900.0,3600191997.0,39138107949.0,314446662271.0,0.0
2011-08-26,4199567109735.0,484.0,3333258321853.0,24.63,386550960592.0,1859476.0,2964864654.0,33842482534.0,314446773753.0,0.0
2011-08-29,4148041709952.0,484.0,3295940808997.0,24.31,386550960603.0,1884009.0,2985017364.0,33860793108.0,314446761464.0,0.0
2011-08-30,4122875257147.0,484.0,3276554218963.0,24.17,386550960603.0,1875038.0,2922711775.0,32057095564.0,314446746489.0,0.0
2011-08-31,4133448934918.0,484.0,3279504027848.0,24.18,386939530734.0,1593568.0,2353339724.0,27274659496.0,314446730664.0,0.0
2011-09-01,4110017982982.0,484.0,3260657757871.0,24.04,386939530734.0,1447138.0,2215451942.0,24058265277.0,314448472752.0,0.0
2011-09-02,4062213143621.0,484.0,3224944110362.0,23.76,386939530734.0,1305569.0,1946784872.0,20606449953.0,314462184668.0,0.0
2011-09-05,3959982128336.0,484.0,3145935649602.0,23.15,386939530734.0,1404792.0,1995759791.0,21967746675.0,314477612527.0,0.0
2011-09-06,3918641534665.0,484.0,3113110752078.0,22.9,386953620734.0,1208921.0,1755383611.0,20048207850.0,314477800007.0,0.0
2011-09-07,4006640463195.0,484.0,3183134228866.0,23.43,386953620734.0,1474845.0,2303253813.0,25150930816.0,314477796257.0,0.0
2011-09-08,3969971400457.0,484.0,3154529262758.0,23.21,386953621098.0,1419876.0,2091717297.0,22973690021.0,314477778619.0,0.0
2011-09-09,3953558378348.0,484.0,3140279556959.0,23.11,386953621098.0,1211662.0,1783632640.0,19339815509.0,314477768344.0,0.0
2011-09-13,3904742333551.0,484.0,3101154510252.0,22.83,386953621098.0,1214540.0,1753761421.0,18710220121.0,314477910369.0,0.0
2011-09-14,3935444587395.0,484.0,3123210701454.0,23.01,386953621098.0,1265526.0,1866398208.0,19583735683.0,314477929096.0,0.0
2011-09-15,3941031796228.0,484.0,3125697480211.0,23.04,386953621098.0,1292693.0,2040728981.0,21363588600.0,314502815446.0,0.0
2011-09-16,3947828334286.0,484.0,3129392283160.0,23.08,386953621098.0,1226656.0,1932093226.0,19675281340.0,314502823353.0,0.0
2011-09-19,3872360801504.0,484.0,3068580289302.0,22.63,386953621098.0,1314754.0,2054797063.0,19814090465.0,314502823353.0,0.0
2011-09-20,3889185484828.0,484.0,3080672385586.0,22.73,386953621098.0,1184493.0,1847065066.0,18221546981.0,314502776940.0,0.0
2011-09-21,3999428187686.0,484.0,3168845406596.0,23.38,387231621098.0,1934992.0,3164944791.0,32984616871.0,314751776940.0,0.0
2011-09-22,3884918874504.0,484.0,3077465663976.0,22.7,387292676641.0,1889152.0,2923147213.0,29411368812.0,314824429566.0,0.0
2011-09-23,3848591731925.0,484.0,3050643045284.0,22.49,387292676641.0,1701866.0,2569938978.0,26775858264.0,314824428816.0,0.0
2011-09-26,3781935933103.0,484.0,2999578992332.0,22.09,387292676641.0,1464484.0,2415286845.0,22460330087.0,314851031561.0,0.0
2011-09-27,3804531516113.0,484.0,3021296433815.0,22.23,387292676641.0,1389574.0,2252558566.0,23102047156.0,314851028961.0,0.0
2011-09-28,3753660793450.0,484.0,2983274448933.0,21.94,387292676641.0,1437722.0,2174149756.0,22475551287.0,314851028961.0,0.0
2011-09-29,3673013822584.0,484.0,2919127230957.0,21.48,387601890804.0,1533143.0,2353449773.0,22504614573.0,315095600808.0,0.0
2011-09-30,3670632615735.0,484.0,2914143461428.0,21.44,387873898811.0,1180138.0,1804596873.0,17780467414.0,315133459950.0,0.0
2011-10-10,3639790694097.0,484.0,2888525894261.0,21.25,387873898811.0,985929.0,1605632830.0,15448252575.0,315160266758.0,0.0
2011-10-11,3613475192140.0,484.0,2867198273061.0,21.09,387873898811.0,1441039.0,2399251585.0,24890112631.0,315160266758.0,0.0
2011-10-12,3737099162737.0,484.0,2964519906977.0,21.82,387873898811.0,1927296.0,3344506910.0,32347126440.0,315160356658.0,0.0
2011-10-13,3772830687584.0,484.0,2994651053755.0,22.03,387873898811.0,1960663.0,3443795203.0,32153430189.0,315160356658.0,0.0
2011-10-14,3752810465763.0,484.0,2979704947055.0,21.91,387873898811.0,1447398.0,2417427722.0,23411789665.0,315160356658.0,0.0
2011-10-17,3759874496285.0,484.0,2994772566711.0,21.96,387873592811.0,1362451.0,2238934334.0,23800723987.0,315488903100.0,0.0
2011-10-18,3643204555152.0,484.0,2904522329374.0,21.27,387873592811.0,1563386.0,2425413453.0,24838351852.0,315488903100.0,0.0
2011-10-19,3616738906062.0,484.0,2884232103142.0,21.11,387873592811.0,1310796.0,2027356675.0,20476715685.0,315488950848.0,0.0
2011-10-20,3511990211813.0,484.0,2802047532974.0,20.49,387886795381.0,1537285.0,2354957394.0,23260411068.0,315489007823.0,0.0
2011-10-21,3464863834333.0,484.0,2762765028048.0,20.22,388109377175.0,1175743.0,1771466420.0,17262205076.0,315662024152.0,0.0
2011-10-24,3539539468905.0,484.0,2827327152176.0,20.66,388109377175.0,1419184.0,2381686588.0,22664974612.0,316437390574.0,0.0
2011-10-25,3627921715746.0,484.0,2898954795461.0,21.18,388109377175.0,1941079.0,3373338181.0,32353679957.0,316437411142.0,0.0
2011-10-26,3664683806272.0,484.0,2928081230393.0,21.4,388109377175.0,2161247.0,3971342629.0,38013475062.0,316437396142.0,0.0
2011-10-27,3668580805953.0,484.0,2931166564781.0,21.43,388109377175.0,1633111.0,2916453120.0,27224545325.0,316438140186.0,0.0
2011-10-28,3754081833015.0,484.0,2998399629312.0,21.94,388109377175.0,2123479.0,4031114253.0,39085472320.0,316436818471.0,0.0
2011-10-31,3748919832194.0,484.0,2994298943560.0,21.91,388109377175.0,1877182.0,3247596831.0,32415276944.0,316436845633.0,0.0
2011-11-01,3743232440002.0,484.0,2990596572814.0,21.88,388109377175.0,1914111.0,3245775565.0,32445187230.0,316436819706.0,0.0
2011-11-02,3792852500549.0,484.0,3030589441536.0,22.18,388131256155.0,2197356.0,3729005271.0,37134390176.0,316436747706.0,0.0
2011-11-03,3815810125420.0,484.0,3049055001498.0,22.31,388131256155.0,2883155.0,5188280262.0,52970517129.0,316436777706.0,0.0
2011-11-04,3863360942983.0,484.0,3071892595347.0,22.46,389036554247.0,2134565.0,3824855833.0,37469210213.0,316436736214.0,0.0
2011-11-07,3834607762755.0,484.0,3049022078594.0,22.29,389036554384.0,1773308.0,3091689128.0,29209491055.0,316436737197.0,0.0
2011-11-08,3807608751521.0,484.0,3028814563429.0,22.13,389036554384.0,1738903.0,3080996313.0,28609890926.0,316436737197.0,0.0
2011-11-09,3860335807109.0,484.0,3062593846001.0,22.41,389401180551.0,1746702.0,2979221990.0,29928606144.0,316436731197.0,0.0
2011-11-10,3801456822792.0,484.0,3014121502378.0,22.06,389485613195.0,1862940.0,3161479830.0,31131972722.0,316521410770.0,0.0
2011-11-11,3794638631410.0,484.0,3010248795745.0,22.02,389485613195.0,1563816.0,2701742813.0,26717552628.0,316521432456.0,0.0
2011-11-14,3880727976603.0,484.0,3079055523329.0,22.53,389485613195.0,1821360.0,3332893500.0,33382570630.0,316521971736.0,0.0
2011-11-15,3888132419314.0,484.0,3083738091939.0,22.56,389485613195.0,1888558.0,3192074928.0,31977698607.0,316521988726.0,0.0
2011-11-16,3798151961772.0,484.0,3012859857078.0,22.02,389485613195.0,2357819.0,3966365700.0,36348585985.0,316521978334.0,0.0
2011-11-17,3793660374650.0,484.0,3009175871191.0,21.99,389485459405.0,1656909.0,2717040895.0,26140978271.0,316521977584.0,0.0
2011-11-18,3693663800049.0,484.0,2928385134309.0,21.4,389485459405.0,1850249.0,3021997989.0,28268422013.0,316521969234.0,0.0
